I0,I1,I2,I3
-0.472133,-0.462169,-7.659416,-11.969788
-0.471819,-0.46185,-8.157471,-11.490044
-0.471505,-0.461372,-9.259781,-11.57061
-0.471191,-0.461052,-8.977798,-12.284737
-0.471033,-0.460733,-9.10231,-11.812317
-0.470562,-0.460253,-8.640884,-12.248108
-0.470404,-0.459934,-8.68483,-12.460518
-0.47009,-0.459454,-8.959488,-12.314034
-0.469774,-0.459134,-9.234146,-12.152893
-0.469302,-0.458813,-9.494156,-12.357979
-0.468986,-0.458332,-9.461197,-12.79744
-0.468671,-0.458012,-9.296402,-12.460518
-0.468355,-0.45769,-10.318146,-12.134583
-0.46804,-0.457369,-8.915543,-12.207825
-0.467723,-0.457048,-9.409927,-13.09407
-0.467407,-0.456566,-10.094757,-13.130692
-0.467091,-0.456405,-8.871597,-13.017166
-0.466775,-0.455922,-9.915314,-12.914627
-0.466458,-0.4556,-9.937286,-12.336006
-0.466141,-0.455278,-9.409927,-13.138016
-0.465824,-0.454956,-9.673615,-13.332115
-0.465507,-0.454472,-9.849396,-13.229568
-0.46519,-0.454149,-10.149689,-13.313805
-0.464873,-0.453826,-9.853058,-13.599449
-0.464555,-0.453503,-9.853058,-13.731285
-0.464238,-0.453018,-10.563522,-13.328453
-0.464079,-0.452695,-10.050812,-13.628746
-0.463761,-0.452371,-10.211945,-14.086517
-0.463443,-0.451885,-10.512253,-14.046234
-0.463124,-0.451561,-10.266876,-13.910736
-0.462965,-0.451237,-11.087204,-14.15976
-0.462487,-0.450912,-10.651413,-14.372169
-0.462328,-0.450426,-10.662399,-14.628517
-0.46201,-0.450101,-11.090866,-13.800873
-0.461691,-0.449776,-10.878464,-14.306252
-0.461531,-0.449288,-10.677048,-14.284279
-0.461212,-0.449125,-11.251999,-14.452736
-0.460893,-0.448637,-10.973679,-14.397804
-0.460573,-0.448311,-10.838181,-14.93248
-0.460253,-0.447985,-11.8526,-14.148773
-0.459934,-0.447659,-11.328903,-14.840927
-0.459614,-0.447332,-11.885559,-15.049667
-0.459294,-0.447006,-12.017395,-14.265968
-0.458973,-0.446679,-11.984436,-14.767685
-0.458653,-0.446353,-11.325241,-14.39048
-0.458492,-0.446026,-11.310593,-15.207138
-0.458172,-0.445699,-11.911194,-14.888535
-0.45769,-0.445371,-11.837952,-15.309685
-0.457369,-0.445044,-11.720764,-14.994736
-0.457048,-0.444716,-11.8526,-14.690773
-0.456887,-0.444388,-11.735413,-14.79332
-0.456566,-0.44406,-12.306702,-15.254753
-0.456244,-0.443732,-12.108948,-15.485466
-0.455923,-0.443403,-12.072327,-15.243759
-0.4556,-0.443075,-12.046692,-16.027466
-0.455278,-0.442746,-12.790115,-15.785767
-0.455117,-0.442417,-11.786682,-15.807739
-0.454795,-0.442088,-12.002747,-15.452507
-0.454472,-0.441759,-12.354309,-15.434196
-0.454149,-0.441594,-12.259094,-15.258415
-0.453988,-0.441264,-12.006409,-16.342415
-0.453665,-0.440935,-12.60701,-15.848022
-0.453503,-0.440605,-12.299377,-16.353401
-0.453018,-0.440275,-11.988098,-16.613411
-0.452857,-0.439944,-12.273743,-16.411995
-0.452533,-0.439614,-12.563065,-16.119019
-0.452371,-0.439449,-12.530106,-16.269173
-0.452048,-0.439118,-13.357742,-16.272835
-0.451886,-0.438787,-12.680252,-16.532845
-0.451561,-0.438456,-12.614334,-16.672005
-0.451237,-0.438125,-13.159988,-16.935684
-0.451075,-0.437793,-13.394363,-16.639046
-0.45075,-0.437462,-13.200272,-16.792862
-0.450426,-0.43713,-13.00618,-16.972305
-0.450263,-0.436798,-12.193176,-16.964981
-0.449939,-0.436465,-13.039139,-16.496223
-0.449775,-0.436133,-13.105057,-16.452278
-0.44945,-0.4358,-14.042572,-17.243301
-0.449125,-0.435468,-13.844818,-16.796524
-0.448799,-0.435135,-13.339432,-17.250633
-0.448637,-0.434968,-13.595795,-17.301903
-0.448311,-0.434635,-13.368729,-17.6791
-0.448148,-0.434302,-13.537201,-17.701073
-0.447822,-0.433968,-13.412674,-17.444725
-0.447496,-0.433634,-13.954681,-17.517967
-0.447332,-0.433301,-14.313568,-17.759674
-0.447006,-0.432966,-14.427094,-17.386131
-0.446679,-0.432632,-14.137787,-17.499657
-0.446352,-0.432465,-13.96933,-17.144424
-0.446189,-0.43213,-14.309906,-17.074844
-0.445862,-0.431795,-14.093842,-17.492332
-0.445535,-0.431628,-14.361176,-17.591209
-0.445371,-0.431125,-14.254974,-17.946442
-0.445043,-0.430957,-14.485687,-17.759674
-0.444716,-0.430622,-14.767685,-17.708397
-0.444552,-0.430454,-14.295258,-17.441063
-0.444224,-0.430118,-14.683456,-17.495995
-0.443896,-0.429951,-14.412445,-18.019684
-0.443732,-0.429614,-14.67247,-18.290688
-0.443403,-0.429446,-15.229111,-17.144424
-0.443239,-0.42911,-14.800644,-17.580223
-0.44291,-0.428941,-14.3685,-17.40078
-0.442746,-0.428605,-15.155869,-17.41909
-0.442417,-0.428437,-15.009384,-18.616615
-0.442252,-0.428268,-14.844589,-18.250404
-0.441923,-0.427931,-14.818954,-17.96109
-0.441759,-0.427762,-14.423431,-17.968414
-0.441594,-0.427425,-14.892197,-18.001373
-0.441264,-0.427256,-14.749374,-17.657127
-0.4411,-0.427088,-14.405121,-18.246735
-0.44077,-0.426919,-14.635849,-18.272377
-0.440605,-0.426581,-14.276947,-18.210114
-0.44044,-0.426243,-14.646835,-18.444496
-0.440109,-0.426074,-15.196152,-18.268715
-0.439944,-0.425905,-14.859238,-18.301674
-0.439779,-0.425567,-14.698105,-18.180817
-0.439614,-0.425397,-14.192719,-18.722816
-0.439283,-0.425059,-14.72374,-18.902267
-0.439118,-0.424889,-15.269394,-18.909592
-0.438953,-0.42472,-15.086288,-19.209885
-0.438787,-0.424381,-15.174179,-18.883957
-0.438456,-0.424211,-15.027695,-18.360268
-0.43829,-0.424041,-15.005722,-18.360268
-0.438124,-0.423872,-15.324326,-18.964523
-0.437959,-0.423532,-15.188828,-18.649574
-0.437793,-0.423362,-14.251312,-18.894943
-0.437627,-0.423022,-14.679794,-18.861984
-0.437461,-0.422853,-14.683456,-19.693291
-0.437461,-0.422683,-14.511337,-18.763107
-0.43713,-0.422512,-14.646835,-18.660561
-0.43713,-0.422172,-15.214462,-19.107346
-0.436797,-0.422002,-15.353622,-18.818039
-0.436631,-0.421661,-15.258408,-18.620277
-0.436465,-0.421491,-15.917603,-19.037766
-0.436299,-0.42132,-15.917603,-18.726479
-0.435967,-0.42115,-15.946899,-19.411308
-0.4358,-0.420979,-16.265503,-19.165939
-0.435634,-0.420638,-16.298462,-18.71183
-0.435468,-0.420467,-15.935913,-18.909592
-0.435135,-0.420296,-15.767456,-19.0634
-0.434968,-0.420126,-16.470581,-19.13298
-0.434802,-0.419955,-15.68689,-19.491875
-0.434635,-0.419784,-15.998169,-19.121994
-0.434302,-0.419442,-15.606323,-18.803391
-0.434302,-0.419271,-15.478134,-19.403984
-0.433968,-0.4191,-16.265503,-18.810715
-0.433801,-0.418929,-16.298462,-19.488213
-0.433634,-0.418586,-15.891968,-19.554131
-0.4333,-0.418415,-16.228882,-19.909363
-0.433133,-0.418243,-16.543839,-19.942322
-0.432966,-0.418072,-16.071411,-20.052185
-0.432799,-0.417729,-16.386353,-19.707939
-0.432632,-0.417557,-16.005493,-20.315865
-0.432465,-0.417386,-16.078735,-20.015564
-0.43213,-0.417214,-16.748917,-20.476997
-0.431963,-0.417043,-16.327759,-19.86908
-0.431795,-0.416699,-16.100708,-19.499199
-0.431628,-0.416527,-16.177612,-19.942322
-0.431293,-0.416355,-16.573135,-19.880066
-0.431125,-0.416183,-16.353394,-19.847107
-0.430957,-0.416011,-16.38269,-20.63813
-0.43079,-0.415839,-16.792862,-20.055847
-0.430622,-0.415495,-16.609756,-19.931335
-0.430454,-0.415322,-16.59877,-20.019226
-0.430118,-0.415322,-16.661026,-20.35981
-0.429951,-0.414978,-16.986954,-20.011902
-0.429782,-0.414805,-16.661026,-20.506294
-0.429446,-0.414805,-17.272598,-20.271919
-0.429278,-0.414633,-17.338516,-19.905701
-0.42911,-0.414461,-17.719391,-19.081711
-0.428942,-0.414288,-17.474014,-19.411308
-0.428605,-0.414116,-17.598541,-19.488213
-0.428437,-0.413943,-17.477676,-19.902039
-0.428268,-0.41377,-17.437393,-20.107117
-0.427931,-0.413597,-17.44838,-20.033875
-0.427931,-0.413425,-17.46669,-20.143738
-0.427594,-0.413425,-17.528961,-20.09613
-0.427425,-0.413079,-17.704742,-20.352486
-0.427257,-0.413079,-17.334854,-20.180359
-0.427088,-0.412906,-17.151749,-20.030212
-0.42675,-0.412906,-17.550934,-20.484322
-0.426581,-0.412733,-17.616852,-20.268257
-0.426413,-0.412559,-17.587555,-20.041199
-0.426243,-0.412386,-17.928131,-19.718925
-0.426074,-0.412386,-17.624176,-20.224304
-0.425905,-0.412213,-18.232086,-19.806824
-0.425736,-0.41204,-17.173721,-19.88739
-0.425397,-0.411867,-18.125885,-19.737236
-0.425397,-0.411867,-17.455704,-20.052185
-0.425059,-0.411693,-16.968643,-20.000916
-0.424889,-0.41152,-17.814606,-19.975281
-0.42472,-0.41152,-18.085602,-19.707939
-0.424551,-0.411347,-17.609528,-20.425728
-0.424381,-0.411347,-17.378799,-19.836121
-0.424211,-0.411173,-17.983063,-20.282906
-0.424042,-0.411,-18.16983,-20.447701
-0.423872,-0.410826,-17.979401,-19.865417
-0.423702,-0.410826,-18.539719,-20.451363
-0.423532,-0.410652,-17.54361,-20.663765
-0.423532,-0.410652,-18.374908,-20.487984
-0.423362,-0.410478,-17.624176,-21.05928
-0.423193,-0.410478,-17.931793,-20.048523
-0.423023,-0.410478,-17.924469,-20.169373
-0.422853,-0.410305,-18.056305,-20.037537
-0.422682,-0.410131,-17.898834,-19.568779
-0.422512,-0.410131,-18.334625,-19.623711
-0.422342,-0.410131,-18.638596,-20.330513
-0.422172,-0.409957,-18.528732,-20.733345
-0.422001,-0.409957,-18.495758,-19.850769
-0.421831,-0.409783,-18.188141,-20.506294
-0.421661,-0.409609,-18.107574,-20.55024
-0.421491,-0.409609,-17.847565,-20.480659
-0.42132,-0.409435,-17.975739,-20.414742
-0.42132,-0.409435,-18.243073,-20.414742
-0.42115,-0.409261,-18.492096,-19.704277
-0.420979,-0.409261,-19.18425,-19.880066
-0.420809,-0.409261,-18.539719,-19.781189
-0.420638,-0.409261,-18.916916,-20.044861
-0.420467,-0.409087,-18.404205,-20.271919
-0.420296,-0.409087,-18.682541,-20.396431
-0.420126,-0.409087,-18.334625,-20.352486
-0.419955,-0.408913,-17.876862,-20.535591
-0.419784,-0.408913,-18.510422,-20.857864
-0.419784,-0.408739,-18.953537,-19.989929
-0.419613,-0.408739,-18.287018,-20.033875
-0.419442,-0.408564,-18.246735,-21.051956
-0.419271,-0.40839,-18.536057,-20.824905
-0.4191,-0.40839,-18.953537,-21.022659
-0.4191,-0.408215,-18.49942,-20.663765
-0.418929,-0.408041,-18.711838,-21.044632
-0.418929,-0.407867,-18.840012,-21.257042
-0.418757,-0.407867,-19.103683,-21.125198
-0.418586,-0.407692,-18.894943,-20.887161
-0.418415,-0.407517,-18.755783,-20.733345
-0.418243,-0.407517,-18.92424,-20.953079
-0.418243,-0.407343,-19.554138,-21.092239
-0.418072,-0.407343,-18.887619,-20.813919
-0.418072,-0.407168,-18.752121,-21.246048
-0.417901,-0.406993,-18.997482,-21.586632
-0.417729,-0.406993,-18.792404,-20.975052
-0.417557,-0.406818,-18.861984,-21.480431
-0.417557,-0.406818,-18.920578,-21.216751
-0.417386,-0.406643,-18.484772,-20.63813
-0.417214,-0.406468,-18.898605,-20.861526
-0.417214,-0.406468,-18.466461,-21.615929
-0.417042,-0.406294,-19.041428,-21.300987
-0.416871,-0.406118,-18.675217,-21.571983
-0.416699,-0.406118,-18.561691,-21.344933
-0.416699,-0.405943,-18.689865,-20.835892
-0.416699,-0.405943,-18.759445,-20.993362
-0.416527,-0.405768,-18.990158,-21.381554
-0.416355,-0.405768,-18.36026,-20.817581
-0.416355,-0.405593,-18.195465,-21.12886
-0.416183,-0.405593,-18.927902,-21.524376
-0.416183,-0.405418,-19.389328,-20.887161
-0.416183,-0.405418,-18.407867,-21.560997
-0.416011,-0.405242,-18.268707,-21.487755
-0.415839,-0.405242,-18.737473,-20.872513
-0.415839,-0.405067,-19.418625,-21.279015
-0.415839,-0.405067,-18.572678,-20.927444
-0.415667,-0.404892,-19.111008,-21.062943
-0.415667,-0.404892,-18.73381,-21.25338
-0.415667,-0.404716,-18.433502,-22.198212
-0.415495,-0.404716,-18.129547,-21.297325
-0.415495,-0.40454,-18.605637,-21.279015
-0.415495,-0.40454,-18.558029,-21.12886
-0.415322,-0.40454,-18.569016,-21.117874
-0.415322,-0.404365,-18.704514,-21.275352
-0.415322,-0.404365,-19.012131,-21.330284
-0.415322,-0.404365,-18.371246,-20.766312
-0.41515,-0.404189,-18.858322,-20.414742
-0.41515,-0.404365,-18.254059,-21.429161
-0.41515,-0.404189,-18.667892,-21.260704
-0.41515,-0.404189,-18.155182,-21.176468
-0.41515,-0.404014,-18.598312,-20.938431
-0.414978,-0.404014,-18.891281,-20.90181
-0.414978,-0.404014,-18.440826,-20.788284
-0.414805,-0.404014,-18.305328,-20.868851
-0.414805,-0.404014,-19.030441,-21.000687
-0.414805,-0.404014,-18.473785,-20.726021
-0.414805,-0.403838,-18.587326,-20.696724
-0.414805,-0.403838,-18.415192,-21.066605
-0.414805,-0.403838,-18.389557,-20.898148
-0.414633,-0.403838,-18.601974,-20.535591
-0.414633,-0.403838,-18.415192,-20.90181
-0.414633,-0.403838,-18.367584,-20.876175
-0.414633,-0.403838,-18.612961,-21.18013
-0.414461,-0.403662,-18.173492,-21.465782
-0.414633,-0.403662,-18.858322,-20.729683
-0.414461,-0.403662,-18.503098,-21.447472
-0.414461,-0.403662,-18.57634,-20.916458
-0.414461,-0.403662,-18.876633,-20.627144
-0.414461,-0.403662,-18.473785,-20.868851
-0.414461,-0.403486,-18.587326,-21.224075
-0.414288,-0.403662,-18.894943,-21.066605
-0.414288,-0.403662,-18.986496,-20.916458
-0.414288,-0.403486,-18.876633,-20.751663
-0.414115,-0.403486,-18.796066,-20.993362
-0.414115,-0.403486,-18.704514,-21.630577
-0.414115,-0.403486,-18.580002,-21.242386
-0.414115,-0.40331,-18.580002,-20.674751
-0.414115,-0.40331,-18.7155,-21.465782
-0.414115,-0.40331,-18.180817,-21.293663
-0.414115,-0.403134,-18.982834,-21.568321
-0.414115,-0.403134,-18.448151,-21.571983
-0.413943,-0.403134,-19.089035,-21.150833
-0.413943,-0.403134,-19.015793,-21.330284
-0.413943,-0.403134,-18.675217,-21.528038
-0.41377,-0.403134,-18.649582,-21.125198
-0.41377,-0.402958,-19.978943,-21.051956
-0.41377,-0.403134,-19.913025,-20.978714
-0.413597,-0.403134,-19.667664,-20.572212
-0.413424,-0.403134,-19.217209,-20.802933
-0.413424,-0.403134,-19.418625,-21.084915
-0.413424,-0.402958,-19.078049,-20.824905
-0.413251,-0.402958,-19.451584,-20.92012
-0.413251,-0.402958,-19.407639,-20.795609
-0.413251,-0.402958,-18.836349,-20.678413
-0.413079,-0.402958,-19.059738,-20.821243
-0.413079,-0.402958,-18.935226,-20.846878
-0.413079,-0.402958,-18.327301,-20.76265
-0.413079,-0.402958,-18.451813,-20.649117
-0.412906,-0.402958,-18.455475,-21.026321
-0.412906,-0.402958,-19.147629,-20.682076
-0.412906,-0.402958,-18.371246,-20.744331
-0.412906,-0.402958,-18.096588,-20.213318
-0.412906,-0.402958,-18.349274,-20.608833
-0.412906,-0.402958,-18.49942,-20.868851
-0.412906,-0.402958,-19.876404,-20.315865
-0.412732,-0.402958,-19.543152,-20.235291
-0.412732,-0.402958,-19.682312,-20.711372
-0.412732,-0.402958,-19.499191,-21.150833
-0.412559,-0.402958,-19.257492,-20.345161
-0.412559,-0.402958,-18.492096,-20.747993
-0.412559,-0.402958,-19.535828,-20.986038
-0.412559,-0.402958,-19.39299,-21.000687
-0.412559,-0.402958,-18.814377,-20.905472
-0.412386,-0.402958,-18.66423,-20.506294
-0.412559,-0.402958,-18.631271,-20.898148
-0.412386,-0.402958,-18.979172,-20.898148
-0.412386,-0.402958,-19.04509,-20.42939
-0.412386,-0.402958,-18.634933,-20.37812
-0.412213,-0.402958,-18.938889,-21.11055
-0.412213,-0.402958,-19.140305,-20.887161
-0.41204,-0.402958,-19.587097,-21.147171
-0.41204,-0.402958,-19.982605,-20.964066
-0.411867,-0.402958,-19.100021,-20.953079
-0.411867,-0.402958,-19.612732,-20.861526
-0.411693,-0.402958,-20.015564,-20.605171
-0.411693,-0.402958,-19.513855,-20.806595
-0.41152,-0.402958,-19.407639,-20.729683
-0.411693,-0.402958,-19.319748,-21.198441
-0.41152,-0.402958,-19.111008,-21.300987
-0.41152,-0.402958,-19.294113,-21.396202
-0.41152,-0.402958,-19.224533,-21.440147
-0.411346,-0.402958,-19.297775,-21.015335
-0.411346,-0.402958,-19.411301,-20.839554
-0.411173,-0.402782,-18.766769,-20.319527
-0.411346,-0.402958,-19.803162,-20.70771
-0.411173,-0.402958,-19.671326,-21.25338
-0.411173,-0.402958,-19.707947,-21.242386
-0.411173,-0.402958,-19.499191,-20.810257
-0.411,-0.402958,-19.638367,-20.696724
-0.411,-0.402958,-19.510193,-20.898148
-0.411,-0.402958,-19.422287,-21.209427
-0.410826,-0.402958,-19.338058,-21.022659
-0.411,-0.402958,-19.967957,-20.942093
-0.410826,-0.402958,-19.473557,-20.381783
-0.410826,-0.402958,-19.455246,-21.220413
-0.410826,-0.402958,-19.096359,-20.561226
-0.410826,-0.402958,-19.718933,-20.674751
-0.410826,-0.402958,-19.294113,-21.429161
-0.410826,-0.402958,-19.612732,-21.593956
-0.410826,-0.402958,-19.206223,-20.887161
-0.410826,-0.402958,-18.872971,-20.791946
-0.410826,-0.402958,-19.231857,-21.5317
-0.410826,-0.402958,-19.484543,-20.231628
-0.410826,-0.402958,-19.092697,-21.39254
-0.410826,-0.402958,-19.491867,-20.758987
-0.410652,-0.402958,-19.532166,-20.451363
-0.410652,-0.402958,-19.810486,-20.828568
-0.410652,-0.402958,-19.491867,-20.297554
-0.410652,-0.402958,-19.601746,-20.590523
-0.410478,-0.402958,-19.250168,-20.678413
-0.410478,-0.402958,-19.495529,-21.279015
-0.410478,-0.402958,-19.429611,-20.942093
-0.410478,-0.402958,-19.689636,-20.92012
-0.410478,-0.402958,-19.316086,-21.875946
-0.410305,-0.402958,-19.151291,-20.872513
-0.410305,-0.402958,-18.741135,-20.711372
-0.410305,-0.402958,-18.872971,-20.440376
-0.410305,-0.402782,-19.242844,-20.671089
-0.410305,-0.402958,-19.363693,-20.282906
-0.410305,-0.402958,-19.118332,-20.887161
-0.410305,-0.402958,-19.052414,-20.846878
-0.410305,-0.402958,-18.935226,-21.242386
-0.410305,-0.402958,-19.422287,-20.887161
-0.410305,-0.402958,-19.176926,-20.740669
-0.410305,-0.402958,-18.810715,-20.685738
-0.410305,-0.402958,-18.997482,-20.649117
-0.410305,-0.402958,-19.403976,-20.784622
-0.410305,-0.402958,-19.305099,-21.224075
-0.410305,-0.402958,-18.484772,-20.982376
-0.410478,-0.402958,-19.041428,-21.187454
-0.410305,-0.402958,-18.913254,-20.83223
-0.410478,-0.402958,-19.001144,-20.605171
-0.410305,-0.402958,-18.913254,-20.835892
-0.410478,-0.402958,-19.316086,-20.502632
-0.410478,-0.402958,-19.356369,-20.575874
-0.410478,-0.402958,-18.894943,-21.553673
-0.410305,-0.402958,-19.279465,-21.297325
-0.410305,-0.402958,-19.360031,-20.553902
-0.410305,-0.402958,-19.092697,-20.682076
-0.410305,-0.402958,-18.916916,-20.857864
-0.410305,-0.402782,-18.792404,-21.641563
-0.410305,-0.402958,-18.891281,-21.033646
-0.410305,-0.402958,-19.44426,-20.876175
-0.410305,-0.402958,-19.078049,-20.92012
-0.410305,-0.402958,-19.231857,-19.902039
-0.410131,-0.402782,-19.400314,-20.337837
-0.410305,-0.402958,-19.378342,-20.949417
-0.410305,-0.402958,-19.089035,-20.766312
-0.410305,-0.402958,-19.587097,-20.788284
-0.410305,-0.402958,-18.957199,-20.846878
-0.410131,-0.402958,-19.447922,-21.198441
-0.410131,-0.402782,-19.308762,-20.978714
-0.410131,-0.402958,-19.04509,-21.026321
-0.410305,-0.402782,-19.100021,-20.608833
-0.410131,-0.402782,-19.026779,-20.931107
-0.410305,-0.402782,-19.407639,-20.487984
-0.410305,-0.402958,-19.371017,-21.370567
-0.410131,-0.402958,-19.488205,-20.76265
-0.410131,-0.402958,-19.151291,-20.509956
-0.410131,-0.402958,-19.235519,-20.6894
-0.410305,-0.402782,-18.7155,-21.308311
-0.410131,-0.402958,-19.631042,-20.846878
-0.410305,-0.402958,-18.902267,-20.630806
-0.410305,-0.402958,-19.429611,-20.835892
-0.410305,-0.402958,-19.070724,-20.916458
-0.410131,-0.402958,-19.272141,-21.022659
-0.410131,-0.402958,-19.579773,-21.502403
-0.410131,-0.402958,-19.729919,-20.656441
-0.409957,-0.402958,-19.667664,-21.32296
-0.409957,-0.402958,-19.176926,-21.370567
-0.409957,-0.402958,-19.711609,-20.422066
-0.409957,-0.402958,-19.649353,-20.795609
-0.409783,-0.402958,-19.367355,-21.008011
-0.409783,-0.402958,-19.283127,-20.733345
-0.409783,-0.402958,-19.151291,-21.04097
-0.409783,-0.402958,-19.209885,-21.062943
-0.409783,-0.402958,-19.649353,-21.315636
-0.409783,-0.402958,-20.09613,-21.165482
-0.409609,-0.402958,-20.154724,-20.799271
-0.409609,-0.402958,-20.066833,-20.173035
-0.409435,-0.402958,-19.53949,-20.953079
-0.409435,-0.402958,-19.810486,-20.960403
-0.409435,-0.402958,-19.704285,-20.97139
-0.409435,-0.402958,-19.506531,-21.27169
-0.409435,-0.402958,-19.707947,-21.103226
-0.409261,-0.402958,-19.861755,-19.964294
-0.409261,-0.402958,-19.902039,-20.447701
-0.409261,-0.402958,-19.707947,-20.758987
-0.409087,-0.402958,-19.532166,-20.590523
-0.409087,-0.402958,-20.198669,-21.044632
-0.409087,-0.402958,-19.722595,-20.905472
-0.409087,-0.402958,-19.766541,-20.546577
-0.409087,-0.402958,-20.184021,-20.733345
-0.408913,-0.402958,-20.019226,-21.213089
-0.408913,-0.402958,-19.689636,-21.121536
-0.408913,-0.402958,-19.389328,-21.246048
-0.408913,-0.402958,-19.53949,-21.117874
-0.408913,-0.402958,-19.847107,-20.784622
-0.408913,-0.402958,-19.261154,-20.758987
-0.408913,-0.402958,-20.275574,-20.978714
-0.408739,-0.402958,-19.583435,-20.693062
-0.408739,-0.402958,-19.341721,-20.55024
-0.408913,-0.402958,-19.989929,-20.418404
-0.408739,-0.403134,-19.39299,-20.751663
-0.408739,-0.403134,-19.583435,-20.392769
-0.408739,-0.403134,-19.546814,-19.953308
-0.408564,-0.403134,-19.872742,-21.560997
-0.408564,-0.403134,-19.777527,-20.704048
-0.408564,-0.403134,-19.546814,-20.828568
-0.408739,-0.403134,-19.880066,-21.055618
-0.408564,-0.403134,-19.638367,-21.018997
-0.408739,-0.403134,-19.62738,-20.246277
-0.408564,-0.403134,-18.982834,-20.524605
-0.408564,-0.403134,-20.315857,-20.711372
-0.408564,-0.403134,-20.030212,-20.1474
-0.408564,-0.403134,-19.433273,-20.890823
-0.408564,-0.403134,-19.502869,-21.348595
-0.408564,-0.403134,-19.62738,-21.088577
-0.408564,-0.403134,-19.32341,-20.737007
-0.408564,-0.403134,-19.898376,-20.458687
-0.408564,-0.403134,-20.264587,-20.575874
-0.408564,-0.403134,-19.700623,-20.469673
-0.40839,-0.403134,-19.554138,-20.231628
-0.408564,-0.403134,-19.491867,-21.051956
-0.40839,-0.403134,-19.942322,-20.755325
-0.40839,-0.403134,-19.60907,-20.151062
-0.408564,-0.403134,-19.554138,-20.799271
-0.408564,-0.403134,-19.682312,-20.945755
-0.408564,-0.403134,-19.411301,-21.000687
-0.408564,-0.403134,-18.847336,-21.073929
-0.408564,-0.403134,-19.755554,-20.546577
-0.408564,-0.403134,-19.722595,-20.539253
-0.408564,-0.403134,-18.825363,-21.150833
-0.408564,-0.403134,-19.418625,-20.61982
-0.408564,-0.403134,-19.510193,-20.579536
-0.408564,-0.403134,-19.792175,-20.348824
-0.408564,-0.403134,-19.338058,-20.561226
-0.40839,-0.403134,-19.722595,-20.61982
-0.408564,-0.402958,-19.151291,-20.813919
-0.40839,-0.403134,-19.334396,-20.810257
-0.408564,-0.403134,-19.510193,-21.139847
-0.408564,-0.403134,-19.528503,-20.883499
