-0.327629,-0.331277,-20.938431,-21.403526
-0.327832,-0.331277,-21.348587,-21.421837
-0.327629,-0.331277,-21.740448,-21.355919
-0.327629,-0.331277,-22.366669,-20.630806
-0.327629,-0.331277,-22.278778,-20.857864
-0.327629,-0.331277,-21.202103,-20.824905
-0.327629,-0.331277,-20.956741,-21.777069
-0.327629,-0.331277,-21.509735,-21.410851
-0.327629,-0.331277,-21.747772,-20.813919
-0.327629,-0.331277,-21.79538,-21.72213
-0.327629,-0.331277,-22.117645,-21.34127
-0.327629,-0.331277,-21.956512,-20.938431
-0.327629,-0.331277,-21.879608,-21.696495
-0.327629,-0.331277,-22.077362,-21.216751
-0.327629,-0.331277,-21.246048,-21.586632
-0.327629,-0.331277,-22.088348,-21.469444
-0.327629,-0.331277,-21.762421,-21.198441
-0.327425,-0.331277,-21.224075,-21.022659
-0.327425,-0.331277,-21.568329,-21.65255
-0.327425,-0.331277,-21.432816,-21.429161
-0.327629,-0.331074,-21.414505,-21.846649
-0.327629,-0.331074,-21.271683,-21.377892
-0.327629,-0.331277,-21.60495,-21.355919
-0.327425,-0.331277,-22.139618,-21.315636
-0.327425,-0.331074,-22.315399,-21.092239
-0.327425,-0.331277,-22.311737,-21.799042
-0.327425,-0.331277,-22.267792,-21.758759
-0.327425,-0.331277,-22.117645,-21.626915
-0.327425,-0.331277,-21.528046,-21.385216
-0.327425,-0.331074,-21.275345,-20.964066
-0.327425,-0.331277,-21.615936,-21.44381
-0.327425,-0.331074,-21.678192,-21.165482
-0.327425,-0.331074,-21.762421,-21.897919
-0.327425,-0.331074,-21.2314,-21.213089
-0.327425,-0.331277,-22.044403,-21.403526
-0.327425,-0.331277,-21.524384,-21.535362
-0.327222,-0.331277,-21.88327,-20.85054
-0.327425,-0.331277,-22.216522,-20.766312
-0.327222,-0.331074,-21.835663,-21.539024
-0.327222,-0.331074,-21.762421,-21.791718
-0.327425,-0.331277,-21.890594,-21.630577
-0.327425,-0.331074,-21.381546,-21.5317
-0.327222,-0.331074,-21.747772,-20.667427
-0.327222,-0.331074,-21.476761,-21.32296
-0.327222,-0.331074,-21.67453,-21.509727
-0.327222,-0.331074,-22.187225,-21.381554
-0.327222,-0.331074,-21.561005,-21.46212
-0.327222,-0.331074,-21.377884,-21.246048
-0.327222,-0.331074,-21.718475,-21.319298
-0.327222,-0.331074,-21.912567,-20.909134
-0.327222,-0.331074,-21.033646,-20.645454
-0.327222,-0.331074,-21.802704,-21.634239
-0.327222,-0.331074,-21.645233,-21.890594
-0.327222,-0.331074,-21.480423,-21.311974
-0.327222,-0.330872,-21.172806,-21.055618
-0.327222,-0.330872,-21.974823,-21.352257
-0.327222,-0.331074,-22.454559,-21.000687
-0.327222,-0.331074,-22.227509,-21.509727
-0.327222,-0.331074,-21.165482,-21.79538
-0.327222,-0.331074,-21.634247,-21.528038
-0.327018,-0.330872,-21.612274,-21.370567
-0.327222,-0.331074,-21.2314,-21.114212
-0.327222,-0.330872,-21.451126,-21.604942
-0.327222,-0.330872,-21.60495,-21.608604
-0.327222,-0.330872,-21.333939,-21.32296
-0.327222,-0.330872,-21.436478,-21.396202
-0.327222,-0.330872,-21.582977,-20.817581
-0.327222,-0.330872,-21.901581,-20.923782
-0.327222,-0.330872,-21.271683,-21.088577
-0.327222,-0.330872,-21.88327,-21.055618
-0.327018,-0.330872,-22.000458,-21.198441
-0.327018,-0.330872,-21.491409,-21.344933
-0.327018,-0.330872,-21.890594,-21.268028
-0.327222,-0.330872,-21.498734,-21.916229
-0.327222,-0.330872,-21.601288,-21.546349
-0.327222,-0.330872,-21.985809,-21.678185
-0.327018,-0.330872,-22.216522,-21.12886
-0.327222,-0.330872,-22.139618,-20.956741
-0.327222,-0.330671,-21.886932,-21.260704
-0.327018,-0.330872,-22.311737,-21.733116
-0.327018,-0.330671,-21.747772,-21.615929
-0.327018,-0.330671,-21.729462,-21.326622
-0.327018,-0.330872,-21.974823,-21.311974
-0.327018,-0.330671,-21.960175,-21.729454
-0.327018,-0.330671,-21.714813,-22.00412
-0.327018,-0.330671,-21.905243,-21.736778
-0.327018,-0.330671,-22.150604,-21.34127
-0.327018,-0.330671,-21.901581,-21.429161
-0.327018,-0.330671,-21.850311,-21.421837
-0.327018,-0.330671,-21.777069,-21.637901
-0.327018,-0.330671,-22.128632,-21.692833
-0.327018,-0.330671,-22.113983,-21.817352
-0.326814,-0.330671,-22.095673,-21.729454
-0.327018,-0.330671,-22.018768,-21.667198
-0.326814,-0.330671,-21.528046,-21.700157
-0.326814,-0.330671,-21.842987,-21.520714
-0.326814,-0.330671,-21.30098,-21.945526
-0.326814,-0.330671,-22.117645,-21.374229
-0.326814,-0.330671,-21.663544,-21.473106
-0.326611,-0.330671,-21.93454,-21.39254
-0.326611,-0.330671,-21.875946,-20.693062
-0.326611,-0.330671,-22.227509,-21.290001
-0.326611,-0.330671,-21.817352,-21.062943
-0.326611,-0.330468,-21.733124,-20.737007
-0.326407,-0.330671,-21.586639,-21.330284
-0.326407,-0.330671,-22.037079,-21.542686
-0.326407,-0.330468,-22.509506,-21.304649
-0.326407,-0.330671,-22.319061,-21.319298
-0.326202,-0.330468,-21.897919,-21.282677
-0.326202,-0.330468,-21.996796,-21.161819
-0.326202,-0.330468,-22.439911,-21.707481
-0.325998,-0.330468,-21.718475,-21.469444
-0.325998,-0.330671,-22.128632,-21.656212
-0.325998,-0.330468,-22.634018,-21.879608
-0.325998,-0.330671,-22.179901,-21.736778
-0.325795,-0.330671,-22.183563,-21.509727
-0.325795,-0.330671,-22.40329,-20.953079
-0.325795,-0.330468,-22.348358,-21.473106
-0.325795,-0.330468,-22.253143,-21.436485
-0.325795,-0.330671,-22.762192,-21.568321
-0.32559,-0.330468,-22.289764,-21.388878
-0.32559,-0.330671,-21.996796,-20.865189
-0.32559,-0.330671,-21.853973,-21.209427
-0.32559,-0.330468,-22.692612,-21.18013
-0.325386,-0.330468,-22.278778,-21.24971
-0.325386,-0.330671,-22.63768,-21.293663
-0.325386,-0.330468,-22.234833,-21.685509
-0.325386,-0.330468,-22.384979,-21.72213
-0.325181,-0.330671,-21.685516,-21.564659
-0.325181,-0.330468,-22.363007,-21.480431
-0.325181,-0.330468,-22.765854,-21.34127
-0.324977,-0.330671,-22.77684,-21.359581
-0.324977,-0.330468,-22.630356,-21.073929
-0.324977,-0.330468,-22.483856,-21.2314
-0.324773,-0.330468,-23.03685,-21.062943
-0.324773,-0.330468,-22.037079,-21.39254
-0.324773,-0.330468,-22.681625,-20.975052
-0.324568,-0.330468,-22.564438,-21.048294
-0.324568,-0.330468,-22.890366,-21.154495
-0.324568,-0.330468,-22.099335,-21.685509
-0.324568,-0.330468,-21.996796,-21.886932
-0.324568,-0.330468,-21.919891,-21.528038
-0.324568,-0.330468,-22.260468,-21.553673
-0.324363,-0.330468,-21.853973,-21.326622
-0.324363,-0.330468,-22.601059,-21.242386
-0.324568,-0.330468,-22.469208,-21.659874
-0.324363,-0.330266,-22.026093,-21.476768
-0.324363,-0.330468,-22.337372,-21.216751
-0.324363,-0.330468,-22.176239,-21.517052
-0.324363,-0.330266,-21.919891,-21.810028
-0.324363,-0.330266,-22.209198,-21.571983
-0.324363,-0.330266,-22.000458,-21.659874
-0.324363,-0.330266,-21.678192,-21.506065
-0.324363,-0.330266,-21.762421,-21.465782
-0.324363,-0.330266,-21.498734,-22.011444
-0.324363,-0.330266,-21.60495,-21.696495
-0.324363,-0.330063,-22.216522,-22.051727
-0.324363,-0.330063,-21.703827,-21.44381
-0.324363,-0.330063,-21.700165,-21.930878
-0.324363,-0.330063,-21.282669,-21.05928
-0.324568,-0.330063,-21.564667,-21.593956
-0.324568,-0.329861,-21.414505,-21.242386
-0.324363,-0.330063,-21.396194,-21.597618
-0.324568,-0.329861,-21.480423,-22.590065
-0.324363,-0.329861,-21.751434,-22.344704
-0.324568,-0.329861,-21.780731,-21.674522
-0.324568,-0.329659,-22.249481,-21.502403
-0.324363,-0.329659,-22.070038,-21.564659
-0.324568,-0.329659,-21.850311,-21.850311
-0.324568,-0.329456,-21.561005,-22.491188
-0.324568,-0.329253,-21.842987,-22.549782
-0.324568,-0.329456,-21.95285,-22.223846
-0.324568,-0.329253,-21.86496,-21.938202
-0.324363,-0.329253,-22.084686,-23.018539
-0.324568,-0.32905,-21.733124,-22.176239
-0.324568,-0.32905,-22.040741,-22.553444
-0.324568,-0.32905,-22.209198,-22.154266
-0.324568,-0.328848,-22.557114,-22.209198
-0.324568,-0.328645,-21.967499,-22.535133
-0.324568,-0.328645,-21.260696,-22.77684
-0.324568,-0.328645,-21.788055,-22.377663
-0.324568,-0.328442,-22.14328,-21.681847
-0.324363,-0.328442,-21.407181,-21.758759
-0.324568,-0.328442,-21.938202,-23.073471
-0.324568,-0.328239,-21.974823,-22.688942
-0.324568,-0.328035,-21.842987,-23.329826
-0.324363,-0.328035,-22.388641,-22.70359
-0.324568,-0.327832,-22.410614,-22.765854
-0.324568,-0.327832,-21.839325,-22.670631
-0.324568,-0.327629,-22.135956,-22.300758
-0.324363,-0.327425,-21.828339,-22.168915
-0.324363,-0.327425,-21.784393,-22.802475
-0.324363,-0.327425,-21.810028,-22.0737
-0.324363,-0.327222,-21.963837,-22.582741
-0.324363,-0.327018,-22.348358,-23.542229
-0.324363,-0.327018,-22.223846,-22.568092
-0.324363,-0.326814,-22.260468,-22.930649
-0.324363,-0.326814,-22.19455,-22.989243
-0.324363,-0.326611,-22.19455,-21.941864
-0.324363,-0.326611,-22.527817,-23.03685
-0.324363,-0.326407,-21.612274,-23.406731
-0.324158,-0.326407,-21.974823,-22.707253
-0.324158,-0.326407,-22.593735,-21.692833
-0.324158,-0.325998,-21.890594,-22.044403
-0.324363,-0.325998,-22.366669,-23.593498
-0.324158,-0.325998,-22.458221,-22.670631
-0.324158,-0.325795,-22.28244,-22.692604
-0.324158,-0.325795,-22.469208,-23.000229
-0.324158,-0.32559,-22.47287,-22.601051
-0.323953,-0.32559,-22.278778,-23.271233
-0.323953,-0.325386,-22.304413,-23.190659
-0.323953,-0.325182,-22.480194,-22.084686
-0.323953,-0.325182,-22.527817,-22.831772
-0.323749,-0.325182,-22.344696,-22.795151
-0.323953,-0.324977,-22.150604,-22.930649
-0.323953,-0.324977,-22.081024,-21.901581
-0.323953,-0.324773,-22.886703,-22.941635
-0.323749,-0.324773,-22.399628,-22.916
-0.323749,-0.324568,-21.927216,-22.875717
-0.323749,-0.324568,-22.436249,-23.516594
-0.323749,-0.324363,-22.685287,-22.377663
-0.323749,-0.324363,-22.201874,-23.57885
-0.323749,-0.324158,-22.344696,-23.241928
-0.323749,-0.323953,-21.696503,-22.549782
-0.323749,-0.323953,-21.86496,-23.395744
-0.323749,-0.323749,-22.110321,-23.121078
-0.323749,-0.323544,-22.392303,-23.776611
-0.323749,-0.323544,-22.26413,-22.850082
-0.323749,-0.323544,-21.835663,-22.644997
-0.323749,-0.323338,-21.758759,-24.058594
-0.323749,-0.323133,-21.74411,-23.304192
-0.323749,-0.323133,-22.505844,-24.168457
-0.323749,-0.322928,-22.172577,-23.201645
-0.323543,-0.322928,-22.14328,-24.091553
-0.323749,-0.322722,-21.974823,-23.271233
-0.323543,-0.322517,-22.553452,-23.571526
-0.323543,-0.322311,-22.315399,-23.875488
-0.323749,-0.322311,-22.110321,-24.113525
-0.323543,-0.322105,-22.527817,-23.545891
-0.323543,-0.3219,-22.509506,-22.883041
-0.323543,-0.3219,-22.615707,-23.410393
-0.323543,-0.3219,-22.469208,-23.520256
-0.323543,-0.321694,-22.198212,-23.168686
-0.323543,-0.321488,-22.509506,-23.461662
-0.323543,-0.321488,-21.982147,-24.238037
-0.323543,-0.321282,-22.524155,-23.381096
-0.323543,-0.321076,-22.278778,-24.021973
-0.323543,-0.321076,-22.509506,-23.747307
-0.323543,-0.321076,-22.388641,-23.340813
-0.323543,-0.320869,-22.256805,-23.589836
-0.323338,-0.320663,-22.388641,-23.798584
-0.323338,-0.320663,-22.604721,-23.838867
-0.323338,-0.320457,-22.436249,-23.945068
-0.323338,-0.320457,-21.718475,-23.776611
-0.323338,-0.32025,-21.729462,-22.681618
-0.323338,-0.32025,-21.95285,-23.234604
-0.323338,-0.320044,-21.86496,-23.344475
-0.323338,-0.320044,-21.989471,-23.904785
-0.322105,-0.316727,-22.659653,-23.080795
-0.321899,-0.316727,-22.322723,-22.172577
-0.321899,-0.316727,-22.872055,-22.293434
-0.321899,-0.316727,-22.937973,-23.414055
-0.321899,-0.316727,-23.150375,-23.062485
-0.321694,-0.316727,-23.08812,-23.121078
-0.321694,-0.316727,-23.201645,-23.223618
-0.321488,-0.316727,-22.850082,-23.337151
-0.321488,-0.316727,-22.831772,-22.729225
-0.321488,-0.316727,-23.066147,-23.091782
-0.321488,-0.316727,-22.68895,-22.883041
-0.321282,-0.316727,-22.359344,-22.934311
-0.321282,-0.316727,-23.512939,-22.49485
-0.321075,-0.316727,-22.842758,-22.311745
-0.321075,-0.316727,-23.274887,-22.853745
-0.320869,-0.316935,-23.344467,-22.868393
-0.320869,-0.316935,-23.124741,-22.861069
-0.320869,-0.316935,-23.205307,-22.787827
-0.320663,-0.316935,-23.216293,-22.820786
-0.320663,-0.316935,-23.414047,-22.641335
-0.320457,-0.316935,-23.124741,-22.908676
-0.320457,-0.316935,-23.17601,-22.890366
-0.320457,-0.316935,-23.509277,-22.450905
-0.32025,-0.316935,-23.699707,-22.498512
-0.320043,-0.316935,-23.542236,-23.542229
-0.320043,-0.316935,-23.890137,-22.773178
-0.319837,-0.316935,-23.637451,-22.051727
-0.31963,-0.316935,-23.747314,-23.062485
-0.31963,-0.316935,-23.637451,-23.080795
-0.319424,-0.316935,-23.72168,-22.96727
-0.319424,-0.316935,-23.659424,-23.161362
-0.319216,-0.316935,-23.648438,-23.062485
-0.319216,-0.316935,-23.72168,-23.183334
-0.319009,-0.316935,-23.685059,-22.989243
-0.318802,-0.316935,-24.20874,-22.637672
-0.318802,-0.316935,-23.538574,-22.121307
-0.318595,-0.316935,-23.414047,-22.806137
-0.318388,-0.317142,-23.666748,-22.461891
-0.318388,-0.316935,-23.838867,-22.765854
-0.31818,-0.316935,-23.73999,-22.970932
-0.31818,-0.316935,-24.106201,-22.784164
-0.317973,-0.316935,-23.941406,-22.850082
-0.317973,-0.316935,-23.688721,-22.593727
-0.317766,-0.316935,-23.692383,-22.780502
-0.317766,-0.316935,-24.153809,-22.619362
-0.317558,-0.316935,-23.604492,-22.769516
-0.31735,-0.316935,-23.586182,-23.216293
-0.31735,-0.316935,-23.926758,-23.208969
-0.317142,-0.316935,-23.772949,-22.956284
-0.317142,-0.316935,-23.099106,-23.560539
-0.316935,-0.316935,-23.055161,-23.238266
-0.316935,-0.316935,-23.996338,-22.978256
-0.316726,-0.316935,-23.857178,-22.297096
-0.316518,-0.316935,-24.201416,-22.930649
-0.316518,-0.316935,-23.94873,-23.432365
-0.31631,-0.316935,-24.095215,-22.820786
-0.316102,-0.316935,-23.827881,-22.260475
-0.316102,-0.316935,-23.787598,-22.754868
-0.315893,-0.316935,-23.87915,-22.608376
-0.315893,-0.316935,-23.725342,-22.54612
-0.315685,-0.316935,-24.124512,-22.780502
-0.315476,-0.317142,-24.358887,-22.388649
-0.315476,-0.316935,-24.465088,-22.901352
-0.315268,-0.316935,-24.285645,-23.31884
-0.315268,-0.317142,-23.663086,-23.454338
-0.315059,-0.316935,-24.150146,-22.912338
-0.31485,-0.316935,-24.036621,-22.894028
-0.31485,-0.316935,-24.150146,-22.648659
-0.314641,-0.316935,-24.27832,-24.05127
-0.314641,-0.316935,-24.150146,-23.582512
-0.314432,-0.316935,-24.520035,-23.124741
-0.314223,-0.316935,-24.472412,-22.604713
-0.314014,-0.316727,-24.289307,-22.96727
-0.314014,-0.316935,-24.164795,-23.208969
-0.313805,-0.316935,-24.197754,-23.692375
-0.313596,-0.316727,-24.410156,-22.861069
-0.313596,-0.316727,-24.410156,-22.919662
-0.313596,-0.316727,-24.025635,-22.916
-0.313386,-0.316727,-24.025635,-22.699928
-0.313176,-0.316727,-24.377197,-22.721901
-0.312967,-0.316727,-24.047607,-22.747536
-0.312967,-0.316727,-24.161133,-22.568092
-0.312967,-0.316727,-23.805908,-22.963608
-0.312967,-0.316935,-23.813232,-23.10643
-0.312757,-0.316727,-24.637222,-22.535133
-0.312757,-0.316727,-24.256348,-23.322502
-0.312757,-0.316727,-24.076904,-23.121078
-0.312547,-0.316727,-24.439453,-23.355461
-0.312547,-0.316727,-24.098877,-22.937973
-0.312547,-0.316727,-24.076904,-23.025864
-0.312547,-0.316727,-24.281982,-22.663307
-0.312337,-0.316727,-23.725342,-23.179672
-0.312337,-0.316727,-23.696045,-23.047836
-0.312337,-0.316727,-23.58252,-22.787827
-0.312127,-0.316727,-23.772949,-22.557106
-0.312127,-0.316727,-23.857178,-23.450676
-0.312127,-0.316727,-23.128403,-23.099106
-0.312127,-0.316727,-23.586182,-22.912338
-0.312127,-0.316727,-23.802246,-22.736549
-0.312127,-0.316727,-24.098877,-22.663307
-0.312127,-0.316727,-23.80957,-22.77684
-0.311917,-0.316727,-24.721451,-22.850082
-0.311917,-0.316727,-23.941406,-22.714577
-0.311917,-0.316935,-24.340576,-22.63401
-0.311917,-0.316727,-23.154037,-22.081024
-0.311707,-0.316935,-24.058594,-22.363014
-0.311707,-0.316935,-23.556885,-22.110321
-0.311707,-0.316935,-23.556885,-23.121078
-0.311707,-0.316727,-23.410385,-22.681618
-0.311707,-0.316935,-23.72168,-22.905014
-0.311707,-0.316935,-23.443344,-23.132065
-0.311496,-0.316935,-23.816895,-22.835434
-0.311707,-0.316935,-23.487289,-22.414284
-0.311496,-0.316935,-23.282211,-23.099106
-0.311496,-0.316727,-23.523926,-22.864731
-0.311496,-0.316935,-23.857178,-23.150375
-0.311496,-0.316935,-23.520264,-22.941635
-0.311496,-0.316727,-23.641113,-22.970932
-0.311496,-0.316727,-23.230942,-22.890366
-0.311496,-0.316935,-23.498276,-22.461891
-0.311496,-0.316727,-23.121078,-22.644997
-0.311496,-0.316935,-22.520493,-23.091782
-0.311496,-0.316935,-23.241928,-22.458229
-0.311707,-0.316935,-23.373764,-22.729225
-0.311496,-0.316727,-23.868164,-22.806137
-0.311496,-0.316935,-23.963379,-23.040512
-0.311496,-0.316727,-23.868164,-22.54612
-0.311496,-0.316727,-22.98558,-22.784164
-0.311496,-0.316727,-24.007324,-23.538567
-0.311496,-0.316727,-23.172348,-22.586403
-0.311496,-0.316727,-23.340805,-22.374001
-0.311286,-0.316727,-23.758301,-23.055161
-0.311286,-0.316727,-23.516602,-22.948959
-0.311286,-0.316727,-23.146713,-23.08812
-0.311286,-0.316727,-23.93042,-23.278557
-0.311286,-0.316727,-23.630127,-22.725563
-0.311286,-0.316727,-23.926758,-23.047836
-0.311286,-0.316727,-23.886475,-23.428703
-0.311286,-0.316727,-23.685059,-23.282219
-0.311286,-0.316727,-23.45433,-23.556877
-0.311286,-0.316518,-23.128403,-23.22728
-0.311286,-0.316727,-23.597168,-22.491188
-0.311286,-0.316518,-23.630127,-23.967041
-0.311076,-0.316727,-23.93042,-23.055161
-0.311076,-0.316727,-23.212631,-22.6157
-0.311286,-0.316727,-23.490952,-22.608376
-0.311076,-0.316727,-23.483627,-22.96727
-0.311076,-0.316727,-23.274887,-23.022202
-0.311076,-0.316727,-23.186996,-23.216293
-0.311076,-0.316727,-23.040512,-22.989243
-0.311076,-0.316727,-23.249252,-22.923325
-0.311076,-0.316727,-23.53125,-23.344475
-0.311076,-0.316727,-23.22728,-22.879379
-0.311076,-0.316727,-23.608154,-22.905014
-0.311076,-0.316727,-23.348129,-22.937973
-0.310865,-0.316727,-23.93042,-22.941635
-0.311076,-0.316727,-23.421371,-22.791489
-0.310865,-0.316727,-23.630127,-22.381325
-0.311076,-0.316727,-23.066147,-22.652321
-0.311076,-0.316727,-23.663086,-22.454567
-0.310865,-0.316727,-23.798584,-23.190659
-0.310865,-0.316727,-23.699707,-22.923325
-0.310865,-0.316727,-23.494614,-22.762192
-0.310865,-0.316727,-23.974365,-23.014877
-0.310865,-0.316518,-23.483627,-23.57885
-0.310865,-0.316518,-23.619141,-23.260246
-0.310865,-0.316727,-23.681396,-23.000229
-0.310865,-0.316727,-23.36644,-22.330055
-0.310865,-0.316727,-23.648438,-22.75853
-0.310865,-0.316727,-23.186996,-22.146942
-0.310865,-0.316727,-23.644775,-22.809799
-0.310654,-0.316518,-23.780273,-23.029526
-0.310654,-0.316518,-23.93042,-22.956284
-0.310865,-0.316727,-23.443344,-22.538795
-0.310865,-0.316518,-23.395737,-22.509499
-0.310654,-0.316727,-23.685059,-23.359123
-0.310865,-0.316518,-23.666748,-23.040512
-0.310865,-0.316727,-23.161362,-23.377434
-0.310654,-0.316518,-23.831543,-22.84642
-0.310654,-0.316518,-23.641113,-23.71801
-0.310654,-0.316518,-23.750977,-23.611809
-0.310654,-0.316518,-24.113525,-23.26757
-0.310654,-0.316518,-23.718018,-22.483864
-0.310865,-0.316518,-23.333481,-22.908676
-0.310654,-0.316518,-23.604492,-22.978256
-0.310865,-0.316518,-23.091782,-22.879379
-0.310654,-0.316518,-23.230942,-22.582741
-0.310865,-0.316518,-23.395737,-22.941635
-0.310865,-0.316518,-23.479965,-22.875717
-0.310865,-0.316518,-23.641113,-22.626686
-0.310865,-0.316518,-23.428696,-23.22728
-0.310865,-0.316518,-23.432358,-23.022202
-0.310865,-0.316518,-23.868164,-22.663307
-0.310865,-0.316518,-23.443344,-22.886703
-0.310865,-0.316518,-23.527588,-23.615471
-0.310654,-0.316518,-23.58252,-23.685051
-0.310865,-0.316518,-23.769287,-22.586403
