I0,I1,I2,I3
-0.360873,-0.351651,-20.433044,-22.0737
-0.360873,-0.351651,-20.663773,-21.418175
-0.360873,-0.351651,-20.872513,-22.267799
-0.360873,-0.351651,-21.026321,-22.066376
-0.360873,-0.351651,-20.557571,-21.985809
-0.360873,-0.351651,-21.451126,-21.850311
-0.360682,-0.351651,-21.315628,-21.451134
-0.360682,-0.351651,-21.202103,-22.029755
-0.360682,-0.351651,-20.799271,-21.04097
-0.360492,-0.351651,-20.843216,-21.630577
-0.360492,-0.351651,-21.132523,-21.711143
-0.360492,-0.351651,-20.898148,-22.220184
-0.360682,-0.351845,-20.791946,-21.978485
-0.360682,-0.351651,-20.033875,-21.777069
-0.360682,-0.351651,-20.678421,-21.784393
-0.360682,-0.351651,-20.308533,-21.890594
-0.360682,-0.351651,-21.077591,-22.106659
-0.360682,-0.351651,-21.136185,-22.040741
-0.360682,-0.351651,-20.868851,-21.674522
-0.360682,-0.351651,-20.707718,-21.707481
-0.360682,-0.351651,-21.205765,-21.88327
-0.360492,-0.351651,-21.029984,-21.86496
-0.360492,-0.351651,-20.758987,-21.861298
-0.360492,-0.351845,-20.107117,-22.0737
-0.360682,-0.351651,-20.755325,-22.015106
-0.360492,-0.351651,-20.634476,-22.0737
-0.360492,-0.351651,-20.444031,-21.780731
-0.360492,-0.351651,-20.517288,-21.832001
-0.360492,-0.351651,-20.542923,-21.872284
-0.360682,-0.351651,-20.652786,-21.879608
-0.360492,-0.351651,-20.57222,-22.088348
-0.360492,-0.351651,-20.97139,-22.359352
-0.360492,-0.351651,-21.044632,-21.579308
-0.360492,-0.351651,-20.898148,-21.311974
-0.360682,-0.351651,-20.806595,-22.311745
-0.360492,-0.351651,-20.59053,-21.799042
-0.360492,-0.351651,-20.942093,-21.916229
-0.360492,-0.351457,-20.619827,-22.135956
-0.360492,-0.351651,-20.986038,-21.978485
-0.360492,-0.351457,-20.78096,-22.172577
-0.360492,-0.351651,-20.696732,-21.879608
-0.360492,-0.351651,-21.227737,-22.461891
-0.360492,-0.351651,-21.04097,-21.996796
-0.360492,-0.351651,-20.638138,-21.842987
-0.360682,-0.351651,-21.315628,-21.747765
-0.360682,-0.351457,-20.813919,-22.172577
-0.360492,-0.351651,-21.088577,-21.996796
-0.360492,-0.351651,-20.83223,-21.65255
-0.360682,-0.351457,-20.898148,-22.135956
-0.360492,-0.351457,-21.044632,-22.088348
-0.360492,-0.351457,-20.506302,-21.890594
-0.360492,-0.351651,-20.748001,-22.176239
-0.360492,-0.351457,-20.872513,-21.897919
-0.360682,-0.351457,-21.399857,-22.450905
-0.360682,-0.351651,-20.817581,-22.337379
-0.360682,-0.351651,-20.777298,-21.95285
-0.360682,-0.351457,-20.220642,-21.919891
-0.360492,-0.351457,-20.707718,-21.700157
-0.360492,-0.351651,-20.004578,-21.747765
-0.360682,-0.351651,-21.506073,-21.641563
-0.360492,-0.351651,-21.026321,-22.033417
-0.360682,-0.351651,-20.173035,-21.901581
-0.360492,-0.351651,-20.396423,-22.106659
-0.360682,-0.351651,-21.374222,-22.421608
-0.360492,-0.351651,-20.806595,-21.850311
-0.360492,-0.351651,-20.623489,-21.86496
-0.360492,-0.351651,-20.279236,-21.963837
-0.360492,-0.351651,-20.385437,-21.949188
-0.360492,-0.351457,-20.180359,-22.139618
-0.360492,-0.351457,-20.6418,-22.593727
-0.360492,-0.351651,-20.766312,-22.176239
-0.360492,-0.351457,-20.748001,-21.755096
-0.360492,-0.351651,-20.729691,-22.117645
-0.360492,-0.351457,-20.557571,-22.040741
-0.360492,-0.351651,-21.169144,-22.538795
-0.360492,-0.351651,-20.557571,-21.648888
-0.360492,-0.351651,-21.029984,-21.637901
-0.360492,-0.351651,-20.422058,-21.674522
-0.360492,-0.351651,-20.462341,-21.615929
-0.360492,-0.351457,-20.865189,-22.128632
-0.360492,-0.351651,-21.194778,-22.205536
-0.360492,-0.351651,-20.744339,-22.02243
-0.360492,-0.351651,-20.839554,-22.183563
-0.360492,-0.351651,-21.216751,-22.081024
-0.360492,-0.351457,-20.912796,-22.370338
-0.360492,-0.351457,-20.737015,-22.264137
-0.360492,-0.351457,-20.663773,-22.370338
-0.360492,-0.351457,-21.084915,-21.51339
-0.360492,-0.351651,-20.755325,-21.637901
-0.360492,-0.351457,-20.824905,-22.201874
-0.360492,-0.351651,-20.528275,-22.377663
-0.360492,-0.351651,-20.766312,-21.810028
-0.360492,-0.351651,-20.447693,-21.744102
-0.360492,-0.351457,-20.777298,-21.846649
-0.360492,-0.351457,-20.854202,-22.150604
-0.360492,-0.351457,-21.077591,-21.890594
-0.360492,-0.351457,-20.586868,-22.059052
-0.360492,-0.351651,-21.044632,-21.832001
-0.360492,-0.351651,-20.59053,-21.919891
-0.360492,-0.351651,-20.909134,-21.718468
-0.360492,-0.351651,-20.649124,-21.571983
-0.360492,-0.351457,-20.466003,-22.077362
-0.360492,-0.351457,-20.784622,-21.696495
-0.360492,-0.351651,-20.469666,-21.982147
-0.360492,-0.351651,-21.147171,-21.762421
-0.360492,-0.351651,-20.733353,-21.905243
-0.360492,-0.351651,-20.700394,-22.037079
-0.360492,-0.351457,-20.506302,-21.960175
-0.360492,-0.351651,-20.57222,-22.044403
-0.360492,-0.351457,-20.59053,-22.157928
-0.360492,-0.351457,-20.890823,-22.480202
-0.360492,-0.351457,-20.978714,-22.070038
-0.360492,-0.351457,-20.92012,-21.930878
-0.360492,-0.351651,-20.784622,-22.242157
-0.360492,-0.351457,-20.744339,-22.399635
-0.360682,-0.351651,-20.480652,-21.850311
-0.360682,-0.351457,-20.16571,-21.88327
-0.360682,-0.351651,-20.400085,-22.007782
-0.360492,-0.351651,-20.740677,-22.190887
-0.360492,-0.351457,-20.927444,-22.388649
-0.360492,-0.351651,-20.638138,-22.450905
-0.360492,-0.351651,-20.411072,-22.161591
-0.360492,-0.351651,-21.253372,-22.187225
-0.360492,-0.351651,-20.766312,-21.835663
-0.360492,-0.351651,-20.861526,-22.095673
-0.360492,-0.351651,-20.433044,-22.267799
-0.360492,-0.351457,-20.35614,-22.135956
-0.360682,-0.351651,-20.385437,-21.788055
-0.360492,-0.351457,-20.315857,-22.029755
-0.360492,-0.351457,-20.9897,-22.21286
-0.360682,-0.351651,-20.879837,-22.579079
-0.360492,-0.351651,-20.052185,-22.348366
-0.360492,-0.351651,-20.498962,-22.099335
-0.360492,-0.351651,-20.898148,-22.300758
-0.360492,-0.351651,-20.953079,-22.029755
-0.360492,-0.351651,-20.828568,-22.135956
-0.360492,-0.351651,-21.022659,-22.205536
-0.360492,-0.351651,-20.843216,-21.81369
-0.360492,-0.351651,-20.806595,-22.088348
-0.360492,-0.351651,-20.378113,-22.124969
-0.360492,-0.351651,-20.099792,-22.502174
-0.360492,-0.351651,-20.293884,-22.037079
-0.360492,-0.351651,-20.326843,-22.352028
-0.360492,-0.351651,-20.854202,-22.282448
-0.360492,-0.351651,-20.942093,-22.271461
-0.360492,-0.351651,-20.418396,-21.890594
-0.360492,-0.351651,-20.806595,-22.051727
-0.360301,-0.351651,-20.769974,-22.30442
-0.360492,-0.351651,-20.894485,-22.282448
-0.360492,-0.351651,-20.766312,-22.249481
-0.360492,-0.351651,-20.506302,-21.542686
-0.360492,-0.351651,-20.411072,-21.989471
-0.360492,-0.351651,-21.136185,-22.421608
-0.360301,-0.351651,-20.857864,-21.821014
-0.360301,-0.351651,-21.366898,-21.88327
-0.360301,-0.351651,-21.377884,-22.081024
-0.360301,-0.351651,-21.421829,-22.033417
-0.360111,-0.351651,-20.766312,-21.637901
-0.360111,-0.351651,-21.257034,-21.996796
-0.360111,-0.351651,-21.154495,-21.79538
-0.360111,-0.351651,-21.304642,-22.399635
-0.360111,-0.351651,-21.198441,-22.198212
-0.360111,-0.351651,-21.114212,-22.297096
-0.360111,-0.351651,-21.539032,-21.542686
-0.35992,-0.351651,-21.550018,-21.703819
-0.35992,-0.351651,-21.454788,-21.853973
-0.35992,-0.351651,-20.978714,-22.026093
-0.35992,-0.351651,-21.755096,-21.780731
-0.359729,-0.351651,-21.495071,-21.777069
-0.359729,-0.351651,-20.813919,-21.517052
-0.359729,-0.351651,-21.282669,-22.454567
-0.359729,-0.351651,-21.403519,-22.527809
-0.359729,-0.351651,-21.147171,-21.967499
-0.359729,-0.351651,-20.857864,-22.256813
-0.359538,-0.351457,-21.330276,-22.121307
-0.359538,-0.351651,-21.055618,-21.842987
-0.359538,-0.351651,-20.528275,-21.473106
-0.359538,-0.351651,-21.011673,-21.67086
-0.359538,-0.351651,-20.883499,-22.49485
-0.359538,-0.351651,-20.52095,-22.864731
-0.359538,-0.351651,-20.802933,-22.201874
-0.359538,-0.351651,-20.766312,-21.575645
-0.359347,-0.351651,-21.202103,-21.707481
-0.359347,-0.351651,-21.235062,-22.00412
-0.359347,-0.351651,-20.748001,-22.538795
-0.359538,-0.351651,-21.520721,-21.60128
-0.359347,-0.351651,-21.029984,-21.608604
-0.359347,-0.351651,-21.121536,-21.974823
-0.359347,-0.351651,-21.062943,-22.524147
-0.359538,-0.351651,-20.993362,-22.35569
-0.359347,-0.351651,-21.18013,-22.337379
-0.359347,-0.351651,-20.704056,-22.256813
-0.359347,-0.351651,-20.726028,-22.414284
-0.359347,-0.351651,-20.942093,-21.982147
-0.359347,-0.351651,-20.487976,-21.425499
-0.359538,-0.351651,-20.616165,-22.070038
-0.359347,-0.351651,-21.015335,-21.978485
-0.359347,-0.351651,-21.066605,-22.333717
-0.359538,-0.351651,-21.491409,-21.923553
-0.359347,-0.351457,-20.846878,-22.066376
-0.359347,-0.351651,-20.912796,-21.945526
-0.359347,-0.351651,-20.795609,-21.74044
-0.359538,-0.351651,-20.927444,-21.861298
-0.359347,-0.351651,-20.993362,-22.081024
-0.359347,-0.351651,-21.026321,-21.703819
-0.359347,-0.351651,-20.715042,-21.560997
-0.359347,-0.351651,-20.769974,-22.084686
-0.359347,-0.351651,-20.993362,-21.95285
-0.359347,-0.351651,-21.018997,-21.645226
-0.359347,-0.351651,-20.638138,-21.788055
-0.359347,-0.351651,-20.700394,-22.417946
-0.359347,-0.351651,-21.275345,-21.930878
-0.359157,-0.351651,-21.029984,-21.645226
-0.359347,-0.351651,-21.2314,-22.586403
-0.359157,-0.351651,-20.6418,-22.289772
-0.359157,-0.351651,-21.55368,-21.700157
-0.359157,-0.351651,-21.04097,-21.65255
-0.358965,-0.351651,-21.279007,-22.40696
-0.358965,-0.351651,-21.106888,-22.029755
-0.358965,-0.351651,-21.385208,-21.963837
-0.358965,-0.351651,-22.033417,-21.88327
-0.358965,-0.351651,-21.788055,-21.637901
-0.358774,-0.351651,-21.722137,-21.648888
-0.358774,-0.351651,-22.015106,-22.436256
-0.358774,-0.351651,-21.117874,-22.619362
-0.358774,-0.351651,-21.612274,-22.157928
-0.358583,-0.351651,-22.015106,-21.974823
-0.358583,-0.351651,-21.176468,-21.557335
-0.358583,-0.351651,-21.487747,-21.886932
-0.358583,-0.351651,-21.656219,-22.165253
-0.358392,-0.351651,-21.469437,-21.300987
-0.358392,-0.351651,-21.634247,-22.09201
-0.358392,-0.351651,-21.769745,-22.461891
-0.358392,-0.351651,-21.275345,-21.879608
-0.358392,-0.351845,-21.550018,-22.106659
-0.358392,-0.351651,-21.399857,-22.513161
-0.3582,-0.351651,-21.066605,-21.872284
-0.3582,-0.351651,-20.997025,-21.550011
-0.3582,-0.351651,-21.018997,-22.549782
-0.3582,-0.351651,-21.165482,-21.81369
-0.3582,-0.351651,-21.506073,-22.395973
-0.3582,-0.351651,-21.447464,-21.711143
-0.358009,-0.351651,-21.963837,-21.612267
-0.358009,-0.351651,-21.879608,-21.810028
-0.358009,-0.351651,-22.099335,-21.956512
-0.357817,-0.351651,-21.927216,-22.253151
-0.357817,-0.351651,-21.982147,-21.791718
-0.357626,-0.351651,-22.245819,-22.209198
-0.357626,-0.351651,-22.000458,-22.63401
-0.357434,-0.351651,-21.692841,-22.015106
-0.357434,-0.351651,-21.374222,-21.861298
-0.357434,-0.351651,-22.099335,-21.930878
-0.357242,-0.351651,-21.689178,-21.861298
-0.357242,-0.351651,-22.157928,-22.352028
-0.357242,-0.351651,-21.733124,-22.110321
-0.357242,-0.351651,-21.703827,-21.539024
-0.357051,-0.351651,-21.835663,-21.626915
-0.357051,-0.351651,-21.165482,-22.121307
-0.357051,-0.351651,-21.88327,-22.117645
-0.357051,-0.351651,-21.315628,-22.09201
-0.357051,-0.351651,-21.967499,-22.154266
-0.357051,-0.351651,-21.575653,-22.132294
-0.356859,-0.351651,-21.919891,-21.974823
-0.356859,-0.351651,-21.392532,-22.245819
-0.356859,-0.351651,-22.304413,-22.267799
-0.356859,-0.351651,-22.059052,-22.176239
-0.356859,-0.351651,-21.432816,-21.86496
-0.356859,-0.351651,-21.67453,-22.02243
-0.356667,-0.351651,-21.703827,-22.172577
-0.356667,-0.351651,-21.333939,-22.062714
-0.356667,-0.351651,-21.828339,-21.912567
-0.356667,-0.351651,-21.634247,-22.059052
-0.356475,-0.351651,-21.531708,-22.172577
-0.356475,-0.351651,-21.846649,-21.908905
-0.356475,-0.351651,-21.418167,-22.14328
-0.356475,-0.351651,-22.007782,-22.176239
-0.356475,-0.351651,-21.304642,-21.60128
-0.356283,-0.351651,-21.326614,-21.67086
-0.356475,-0.351651,-21.198441,-22.637672
-0.356283,-0.351651,-21.901581,-22.710915
-0.356283,-0.351651,-22.494843,-22.051727
-0.356283,-0.351651,-21.517059,-22.326393
-0.356091,-0.351651,-22.033417,-22.666969
-0.356091,-0.351651,-21.692841,-22.099335
-0.356091,-0.351651,-21.344925,-22.077362
-0.356091,-0.351651,-21.971161,-22.132294
-0.356091,-0.351651,-22.062714,-22.264137
-0.356091,-0.351651,-21.850311,-22.260475
-0.356091,-0.351651,-21.853973,-21.982147
-0.355898,-0.351651,-21.484085,-22.139618
-0.355898,-0.351651,-21.806366,-21.520714
-0.355898,-0.351651,-21.67453,-21.949188
-0.355898,-0.351651,-21.7258,-21.777069
-0.355898,-0.351651,-21.235062,-21.553673
-0.355706,-0.351651,-21.60495,-21.363243
-0.355706,-0.351651,-21.927216,-21.637901
-0.355706,-0.351651,-21.392532,-21.985809
-0.355706,-0.351651,-21.637909,-22.095673
-0.355706,-0.351651,-21.971161,-21.960175
-0.355706,-0.351651,-21.337601,-21.67086
-0.355514,-0.351651,-21.55368,-22.066376
-0.355514,-0.351651,-22.242157,-22.00412
-0.355514,-0.351651,-22.322723,-21.773407
-0.355514,-0.351845,-21.487747,-22.461891
-0.355514,-0.351651,-21.7258,-21.949188
-0.355514,-0.351845,-21.974823,-21.960175
-0.355514,-0.351651,-21.385208,-22.333717
-0.355514,-0.351651,-21.172806,-22.374001
-0.355321,-0.351651,-22.337372,-22.330055
-0.355321,-0.351651,-22.63768,-21.758759
-0.355321,-0.351845,-22.238495,-21.86496
-0.355321,-0.351651,-21.791718,-22.289772
-0.355321,-0.351845,-21.407181,-22.179901
-0.355321,-0.351651,-22.201874,-21.447472
-0.355129,-0.351651,-22.234833,-22.392311
-0.355129,-0.351845,-22.048065,-22.179901
-0.355129,-0.351651,-22.066376,-22.172577
-0.355129,-0.351651,-22.150604,-22.146942
-0.354936,-0.351651,-21.879608,-21.656212
-0.354936,-0.351651,-21.960175,-22.480202
-0.354936,-0.351651,-21.582977,-22.231171
-0.354936,-0.351651,-21.894257,-22.542458
-0.354936,-0.351651,-21.985809,-22.341042
-0.354936,-0.351651,-21.582977,-21.645226
-0.354936,-0.351651,-21.857635,-21.634239
-0.354743,-0.351651,-21.421829,-21.637901
-0.354743,-0.351651,-21.806366,-21.429161
-0.354743,-0.351651,-21.817352,-22.428932
-0.354743,-0.351651,-22.487518,-21.810028
-0.354743,-0.351651,-21.919891,-22.015106
-0.354743,-0.351845,-21.524384,-22.231171
-0.354743,-0.351651,-21.747772,-22.366676
-0.354551,-0.351651,-21.766083,-21.938202
-0.354551,-0.351651,-21.60495,-22.220184
-0.354551,-0.351651,-21.810028,-22.081024
-0.354551,-0.351651,-21.648895,-22.088348
-0.354551,-0.351651,-21.590302,-22.238495
-0.354551,-0.351651,-21.626923,-21.949188
-0.354551,-0.351651,-21.857635,-22.234833
-0.354551,-0.351651,-21.597626,-22.209198
-0.354551,-0.351651,-21.506073,-21.615929
-0.354358,-0.351651,-21.473099,-22.388649
-0.354358,-0.351651,-21.842987,-22.322731
-0.354358,-0.351651,-21.956512,-21.938202
-0.354358,-0.351651,-22.121307,-21.67086
-0.354358,-0.351651,-21.707489,-22.209198
-0.354165,-0.351651,-21.615936,-22.113983
-0.354358,-0.351845,-22.113983,-22.059052
-0.354165,-0.351651,-21.832001,-22.055389
-0.354165,-0.351651,-22.121307,-22.238495
-0.354165,-0.351845,-22.337372,-21.429161
-0.354165,-0.351651,-21.755096,-22.326393
-0.354165,-0.351651,-22.205536,-21.949188
-0.354165,-0.351651,-21.967499,-21.700157
-0.353972,-0.351651,-22.245819,-21.429161
-0.353972,-0.351651,-22.542465,-22.088348
-0.353972,-0.351651,-22.205536,-22.015106
-0.353972,-0.351651,-22.359344,-22.150604
-0.353972,-0.351651,-22.40329,-22.384987
-0.353972,-0.351651,-22.106659,-22.30442
-0.353779,-0.351651,-21.60495,-21.714806
-0.353779,-0.351845,-21.967499,-21.608604
-0.353779,-0.351651,-22.139618,-21.832001
-0.353779,-0.351651,-22.201874,-21.960175
-0.353586,-0.351845,-22.044403,-21.842987
-0.353586,-0.351651,-22.066376,-21.736778
-0.353586,-0.351651,-22.14328,-21.762421
-0.353393,-0.351651,-22.297089,-21.956512
-0.353586,-0.351651,-21.711151,-22.048065
-0.353393,-0.351651,-21.996796,-22.026093
-0.353393,-0.351651,-21.949188,-22.21286
-0.353393,-0.351651,-21.714813,-22.447243
-0.353199,-0.351651,-21.850311,-22.293434
-0.353393,-0.351651,-22.011444,-21.586632
-0.353199,-0.351651,-22.055389,-21.714806
-0.353199,-0.351651,-22.088348,-21.79538
-0.353199,-0.351651,-21.711151,-21.784393
-0.353199,-0.351651,-21.425491,-21.927216
-0.353199,-0.351651,-22.439911,-21.758759
-0.353006,-0.351845,-22.0737,-21.919891
-0.353006,-0.351651,-22.377655,-21.597618
-0.353199,-0.351651,-22.546127,-22.348366
-0.353199,-0.351651,-22.381317,-21.989471
-0.353006,-0.351651,-21.432816,-22.051727
-0.353006,-0.351651,-21.637909,-22.348366
-0.353006,-0.351651,-21.473099,-22.018768
-0.353006,-0.351651,-20.967728,-22.099335
-0.353006,-0.351651,-21.187454,-22.106659
-0.353006,-0.351651,-22.209198,-22.260475
-0.353006,-0.351651,-22.102997,-22.308083
-0.353006,-0.351651,-21.520721,-21.403526
-0.353006,-0.351845,-21.912567,-22.117645
-0.353006,-0.351651,-21.656219,-22.02243
-0.353006,-0.351651,-21.05928,-21.539024
-0.353006,-0.351651,-21.700165,-21.993134
-0.353006,-0.351651,-21.257034,-21.875946
-0.353006,-0.351651,-22.355682,-22.011444
-0.353006,-0.351651,-21.586639,-21.967499
-0.353006,-0.351651,-21.875946,-21.74044
-0.353006,-0.351651,-22.055389,-21.810028
-0.353006,-0.351651,-21.733124,-21.641563
-0.353006,-0.351651,-21.938202,-22.374001
-0.353006,-0.351651,-21.897919,-22.322731
-0.353006,-0.351651,-21.714813,-22.128632
-0.353006,-0.351651,-21.436478,-22.201874
-0.353006,-0.351651,-22.260468,-22.260475
-0.353006,-0.351651,-21.711151,-21.923553
-0.353006,-0.351651,-21.582977,-22.47654
-0.353006,-0.351651,-21.821014,-21.663536
-0.353006,-0.351845,-21.44014,-21.619591
-0.353006,-0.351845,-21.469437,-21.912567
-0.353006,-0.351845,-21.696503,-21.978485
-0.353006,-0.351651,-21.447464,-21.751434
-0.353006,-0.351651,-22.026093,-21.788055
-0.353006,-0.351651,-22.461884,-22.044403
-0.353006,-0.351651,-21.919891,-21.747765
-0.353006,-0.351651,-21.37056,-22.128632
-0.353006,-0.351651,-21.879608,-22.363014
-0.353006,-0.351651,-21.268021,-21.788055
-0.353006,-0.351651,-20.905472,-22.377663
-0.353006,-0.351651,-21.322952,-22.267799
-0.353006,-0.351651,-21.74411,-22.220184
-0.353006,-0.351651,-21.62326,-22.377663
-0.353006,-0.351651,-21.652557,-22.190887
-0.353006,-0.351651,-21.495071,-22.725563
-0.353006,-0.351651,-21.886932,-22.487526
-0.353006,-0.351651,-21.678192,-22.363014
-0.353006,-0.351651,-21.894257,-22.366676
-0.353006,-0.351651,-21.528046,-21.744102
-0.353006,-0.351651,-21.670868,-21.590294
-0.353006,-0.351651,-21.941864,-22.465553
-0.353006,-0.351651,-21.81369,-22.527809
-0.353006,-0.351651,-22.0737,-21.755096
-0.353006,-0.351651,-21.769745,-21.901581
-0.353006,-0.351651,-20.682083,-21.978485
-0.353006,-0.351651,-21.121536,-22.30442
-0.353006,-0.351651,-22.135956,-22.187225
-0.353006,-0.351651,-21.993134,-21.93454
-0.353006,-0.351651,-22.260468,-22.271461
-0.353006,-0.351651,-22.066376,-22.168915
-0.353006,-0.351651,-22.099335,-21.5317
-0.353006,-0.351651,-21.79538,-22.088348
-0.353006,-0.351651,-21.967499,-22.264137
-0.353006,-0.351651,-21.740448,-21.949188
-0.353006,-0.351651,-22.018768,-21.886932
-0.353006,-0.351651,-21.685516,-22.30442
-0.353006,-0.351651,-21.385208,-21.744102
-0.353006,-0.351457,-22.245819,-22.47654
-0.353006,-0.351651,-22.363007,-21.773407
-0.353006,-0.351651,-22.198212,-21.484093
-0.353006,-0.351651,-21.147171,-22.011444
-0.352813,-0.351651,-22.205536,-22.088348
-0.353006,-0.351651,-21.996796,-21.593956
-0.353006,-0.351651,-22.007782,-22.469215
-0.353006,-0.351651,-21.799042,-22.059052
-0.353006,-0.351651,-21.38887,-22.297096
-0.353006,-0.351651,-21.015335,-21.733116
-0.353006,-0.351651,-20.865189,-22.059052
-0.353006,-0.351651,-22.09201,-22.179901
-0.353006,-0.351651,-21.286331,-22.168915
-0.353006,-0.351651,-21.293655,-22.029755
-0.353199,-0.351457,-21.344925,-22.070038
-0.353199,-0.351651,-21.561005,-21.971161
-0.353199,-0.351457,-21.722137,-21.568321
-0.353199,-0.351457,-22.19455,-22.048065
-0.353006,-0.351457,-21.967499,-22.190887
-0.353199,-0.351457,-22.000458,-22.084686
-0.353199,-0.351651,-21.733124,-22.245819
-0.353199,-0.351457,-21.817352,-21.700157
-0.353006,-0.351457,-21.484085,-21.674522
-0.353006,-0.351651,-21.79538,-21.993134
-0.353199,-0.351457,-21.216751,-22.095673
-0.353199,-0.351457,-21.293655,-22.124969
-0.353199,-0.351457,-20.978714,-22.487526
-0.353199,-0.351457,-21.187454,-22.311745
-0.353199,-0.351457,-21.45845,-21.674522
-0.353199,-0.351457,-21.322952,-21.18013
-0.353199,-0.351457,-21.557343,-21.755096
-0.353199,-0.351457,-21.246048,-22.051727
-0.353199,-0.351457,-21.714813,-21.718468
-0.353393,-0.351457,-21.645233,-22.113983
-0.353393,-0.351457,-20.9897,-22.300758
-0.353199,-0.351457,-21.853973,-22.168915
-0.353393,-0.351457,-21.524384,-21.685509
-0.353393,-0.351457,-21.7258,-21.542686
-0.353199,-0.351263,-22.011444,-22.157928
-0.353393,-0.351457,-22.187225,-22.363014
-0.353393,-0.351457,-21.780731,-21.846649
-0.353199,-0.351457,-22.300751,-21.648888
-0.353393,-0.351457,-21.736786,-21.960175
-0.353393,-0.351457,-21.506073,-22.245819
-0.353393,-0.351457,-21.648895,-22.282448
-0.353199,-0.351263,-21.546356,-21.95285
-0.353393,-0.351263,-21.44014,-22.179901
-0.353393,-0.351263,-20.876175,-21.967499
-0.353393,-0.351263,-21.451126,-21.872284
-0.353393,-0.351263,-21.960175,-22.403297
-0.353393,-0.351263,-21.443802,-22.410622
-0.353393,-0.351263,-22.095673,-21.473106
-0.353393,-0.351263,-21.784393,-21.916229
-0.353393,-0.351263,-22.113983,-22.308083
-0.353199,-0.351263,-21.879608,-21.971161
-0.353199,-0.351263,-22.124969,-22.439919
-0.353199,-0.351263,-22.040741,-21.777069
-0.353393,-0.351263,-21.718475,-22.128632
-0.353393,-0.351263,-21.612274,-22.330055
-0.353393,-0.351263,-21.582977,-22.289772
-0.353199,-0.351263,-21.799042,-22.399635
-0.353393,-0.351263,-21.557343,-22.531471
-0.353393,-0.351263,-21.509735,-22.868393
-0.353393,-0.351263,-21.703827,-22.47654
-0.353393,-0.351069,-21.711151,-22.436256
-0.353393,-0.351069,-21.747772,-22.102997
-0.353393,-0.351069,-21.945526,-22.743874
-0.353393,-0.351069,-22.249481,-21.58297
-0.353199,-0.351069,-22.432587,-21.919891
-0.353199,-0.351069,-22.414276,-22.21286
-0.353199,-0.351069,-21.868622,-22.018768
-0.353199,-0.351069,-22.055389,-21.58297
-0.353199,-0.351069,-21.95285,-22.300758
-0.353199,-0.351069,-21.729462,-22.209198
-0.353199,-0.351069,-21.886932,-22.095673
-0.353199,-0.351069,-21.861298,-22.19455
-0.353199,-0.351069,-21.821014,-22.630348
-0.353199,-0.351069,-21.762421,-22.502174
-0.353199,-0.351069,-21.44014,-21.564659
-0.353199,-0.351069,-22.399628,-22.344704
-0.353199,-0.351069,-21.780731,-22.450905
-0.353199,-0.351069,-21.685516,-22.568092
-0.353199,-0.351069,-21.810028,-21.982147
-0.353199,-0.351069,-21.788055,-22.110321
-0.353199,-0.350875,-21.158157,-22.363014
-0.353199,-0.351069,-21.714813,-22.227509
-0.353199,-0.351069,-22.037079,-21.86496
-0.353199,-0.351069,-21.850311,-21.762421
-0.353199,-0.351069,-21.733124,-22.77684
-0.353199,-0.351069,-22.68895,-22.637672
-0.353199,-0.351069,-22.209198,-21.788055
-0.353199,-0.351069,-22.132294,-22.040741
-0.353199,-0.351069,-21.784393,-21.81369
-0.353199,-0.350875,-22.19455,-22.363014
-0.353199,-0.351069,-21.509735,-22.450905
-0.353199,-0.351069,-20.616165,-22.02243
-0.353199,-0.351069,-21.755096,-22.344704
-0.353199,-0.350875,-21.963837,-21.88327
-0.353199,-0.351069,-22.011444,-22.176239
-0.353199,-0.351069,-21.670868,-22.231171
-0.353199,-0.351069,-20.938431,-22.117645
-0.353199,-0.351069,-22.187225,-22.066376
-0.353006,-0.351069,-22.055389,-21.747765
-0.353006,-0.351069,-22.077362,-21.755096
-0.353006,-0.351069,-21.81369,-22.179901
-0.353006,-0.351069,-21.480423,-22.018768
-0.353006,-0.350875,-21.634247,-21.74044
-0.353006,-0.350875,-21.912567,-22.439919
-0.353006,-0.350875,-21.700165,-22.220184
-0.353006,-0.351069,-21.568329,-21.971161
-0.353006,-0.351069,-21.454788,-21.773407
-0.353199,-0.350875,-21.593964,-22.403297
-0.353199,-0.350875,-21.150833,-22.289772
-0.353199,-0.351069,-21.86496,-21.949188
-0.353199,-0.350875,-21.755096,-22.326393
-0.353199,-0.350875,-22.549789,-21.956512
-0.353006,-0.350875,-22.384979,-22.253151
-0.353006,-0.351069,-21.733124,-22.135956
-0.353006,-0.350875,-21.905243,-21.982147
-0.353006,-0.350875,-22.729233,-22.604713
-0.353006,-0.350875,-22.150604,-21.451134
-0.353006,-0.351069,-21.941864,-21.604942
-0.353006,-0.350875,-21.648895,-21.615929
-0.353006,-0.350875,-21.733124,-22.205536
-0.353006,-0.350875,-22.102997,-22.300758
-0.353006,-0.350875,-21.227737,-21.480431
-0.353006,-0.350875,-21.421829,-22.322731
-0.353006,-0.350875,-22.260468,-22.245819
-0.353006,-0.350875,-21.601288,-22.260475
-0.353006,-0.350875,-21.520721,-22.051727
-0.353006,-0.351069,-21.31929,-22.081024
-0.353006,-0.350875,-21.740448,-22.403297
-0.353006,-0.350875,-21.224075,-22.623024
-0.353199,-0.350875,-22.055389,-22.454567
-0.353199,-0.350875,-22.14328,-22.234833
