I0,I1,I2,I3
-0.413770,-0.415495,-19.601746,-19.674980
-0.413770,-0.415322,-20.136414,-19.407646
-0.413597,-0.415495,-20.334167,-19.949646
-0.413770,-0.415495,-20.304871,-19.645683
-0.413770,-0.415495,-20.455017,-19.759216
-0.413770,-0.415495,-20.429382,-19.865417
-0.413770,-0.415495,-19.924011,-19.561455
-0.413770,-0.415495,-19.433273,-20.143738
-0.413770,-0.415495,-20.231628,-20.143738
-0.413770,-0.415495,-20.370789,-20.242615
-0.413770,-0.415495,-20.019226,-19.898376
-0.413770,-0.415495,-20.187683,-19.623711
-0.413770,-0.415495,-20.788284,-20.114441
-0.413770,-0.415495,-20.872513,-19.817810
-0.413770,-0.415495,-20.136414,-19.587090
-0.413770,-0.415495,-19.924011,-19.748222
-0.413770,-0.415495,-19.945984,-19.942322
-0.413770,-0.415322,-19.938660,-19.319756
-0.413770,-0.415322,-20.162048,-20.235291
-0.413770,-0.415322,-20.506302,-20.165710
-0.413770,-0.415322,-20.411072,-20.180359
-0.413770,-0.415495,-20.762650,-19.645683
-0.413770,-0.415495,-20.623489,-19.338066
-0.413770,-0.415322,-20.085144,-19.535820
-0.413770,-0.415495,-19.327072,-19.656670
-0.413770,-0.415322,-20.689407,-20.279243
-0.413770,-0.415495,-20.235291,-19.770203
-0.413770,-0.415495,-20.773636,-20.484322
-0.413770,-0.415322,-20.114441,-19.609062
-0.413770,-0.415495,-20.037537,-19.656670
-0.413770,-0.415322,-20.055847,-19.777527
-0.413770,-0.415322,-20.381775,-19.594414
-0.413770,-0.415322,-20.121765,-19.674980
-0.413770,-0.415322,-19.836121,-19.176926
-0.413770,-0.415322,-20.440369,-20.205994
-0.413770,-0.415322,-20.330505,-19.927673
-0.413770,-0.415495,-19.905701,-19.850769
-0.413770,-0.415495,-20.436707,-19.704277
-0.413770,-0.415495,-20.118103,-19.986267
-0.413943,-0.415495,-20.407410,-20.059509
-0.413770,-0.415322,-20.356140,-19.781189
-0.413770,-0.415322,-19.865417,-20.473335
-0.413770,-0.415322,-19.217209,-19.997253
-0.413770,-0.415495,-20.110779,-20.059509
-0.413770,-0.415495,-19.945984,-19.902039
-0.413770,-0.415322,-20.564896,-19.898376
-0.413770,-0.415322,-20.191345,-19.993591
-0.413770,-0.415495,-20.374451,-19.931335
-0.413770,-0.415322,-20.257263,-19.726250
-0.413770,-0.415495,-20.561234,-20.107117
-0.413770,-0.415495,-20.389099,-19.755554
-0.413770,-0.415322,-20.176697,-19.568779
-0.413770,-0.415322,-20.572220,-19.799500
-0.413770,-0.415495,-20.249939,-20.026550
-0.413770,-0.415495,-19.997253,-20.011902
-0.413770,-0.415322,-19.674988,-20.147400
-0.413770,-0.415495,-20.411072,-19.817810
-0.413770,-0.415495,-20.077820,-19.356377
-0.413770,-0.415495,-19.967957,-19.869080
-0.413770,-0.415322,-20.195007,-20.297554
-0.413770,-0.415322,-20.363464,-19.539482
-0.413770,-0.415495,-20.304871,-19.480888
-0.413770,-0.415495,-20.758987,-20.323189
-0.413770,-0.415495,-20.249939,-20.403755
-0.413770,-0.415495,-20.381775,-19.821472
-0.413770,-0.415495,-19.682312,-19.902039
-0.413770,-0.415322,-20.301208,-19.568779
-0.413770,-0.415495,-20.220642,-20.059509
-0.413770,-0.415322,-20.367126,-20.015564
-0.413770,-0.415495,-20.466003,-19.576103
-0.413770,-0.415495,-20.191345,-20.019226
-0.413770,-0.415322,-19.403976,-20.004578
-0.413770,-0.415495,-19.392990,-20.403755
-0.413770,-0.415322,-20.542923,-20.180359
-0.413770,-0.415322,-19.854431,-20.114441
-0.413770,-0.415495,-20.436707,-19.484550
-0.413770,-0.415322,-19.964294,-19.524834
-0.413770,-0.415322,-20.147400,-19.711601
-0.413770,-0.415322,-19.187912,-19.594414
-0.413770,-0.415495,-20.015564,-20.385445
-0.413770,-0.415322,-19.960632,-20.678413
-0.413770,-0.415495,-20.356140,-19.506523
-0.413770,-0.415322,-20.828568,-19.916687
-0.413770,-0.415495,-19.894714,-19.883728
-0.413770,-0.415322,-20.319519,-19.975281
-0.413770,-0.415322,-20.099792,-20.535591
-0.413770,-0.415495,-20.531937,-20.260933
-0.413770,-0.415322,-20.564896,-20.015564
-0.413770,-0.415495,-20.920120,-20.074158
-0.413770,-0.415322,-20.597855,-19.667656
-0.413943,-0.415322,-20.418396,-19.872742
-0.413770,-0.415495,-20.030212,-20.301216
-0.413770,-0.415495,-20.271912,-20.048523
-0.413943,-0.415322,-20.026550,-19.814148
-0.413770,-0.415322,-19.579773,-19.927673
-0.413770,-0.415322,-20.341492,-20.041199
-0.413770,-0.415322,-20.330505,-19.931335
-0.413770,-0.415495,-19.671326,-20.000916
-0.413770,-0.415322,-20.297546,-19.978943
-0.413770,-0.415322,-20.429382,-20.202332
-0.413770,-0.415495,-19.671326,-19.502861
-0.413943,-0.415322,-19.751892,-19.964294
-0.413770,-0.415495,-19.642029,-20.110779
-0.413770,-0.415495,-19.924011,-19.795837
-0.413770,-0.415495,-19.682312,-20.151062
-0.413770,-0.415322,-19.795837,-19.751892
-0.413770,-0.415495,-19.909363,-19.733574
-0.413943,-0.415495,-19.934998,-20.136414
-0.413770,-0.415495,-20.026550,-19.883728
-0.413770,-0.415495,-20.542923,-19.876404
-0.413770,-0.415495,-19.905701,-19.477226
-0.413770,-0.415495,-20.396423,-19.967957
-0.413943,-0.415322,-20.612503,-19.546806
-0.413770,-0.415322,-19.975281,-19.616386
-0.413943,-0.415495,-20.037537,-20.484322
-0.413770,-0.415322,-19.257492,-20.070496
-0.413770,-0.415495,-19.942322,-19.718925
-0.413943,-0.415495,-20.466003,-19.806824
-0.413943,-0.415495,-20.000916,-19.517509
-0.413943,-0.415495,-20.260925,-19.689629
-0.413943,-0.415495,-19.704285,-20.356148
-0.413943,-0.415495,-20.517288,-20.195007
-0.413943,-0.415495,-20.213318,-20.055847
-0.413943,-0.415322,-20.154724,-20.348824
-0.413943,-0.415495,-20.132751,-19.898376
-0.413943,-0.415495,-20.158386,-19.938660
-0.413943,-0.415495,-20.041199,-20.000916
-0.413943,-0.415495,-20.209656,-20.140076
-0.413943,-0.415322,-19.938660,-19.030441
-0.413943,-0.415495,-20.231628,-19.781189
-0.413943,-0.415495,-20.011902,-19.795837
-0.413943,-0.415495,-20.125427,-19.440605
-0.413943,-0.415322,-19.327072,-19.554131
-0.413943,-0.415495,-20.118103,-19.931335
-0.414115,-0.415322,-20.213318,-19.942322
-0.413943,-0.415322,-20.081482,-20.151062
-0.413943,-0.415322,-19.913025,-20.583199
-0.413943,-0.415322,-20.004578,-20.297554
-0.413943,-0.415322,-19.967957,-19.601738
-0.413943,-0.415322,-20.158386,-19.546806
-0.414115,-0.415322,-20.586868,-19.579765
-0.413943,-0.415322,-20.202332,-19.521172
-0.414115,-0.415322,-20.216980,-19.942322
-0.414115,-0.415322,-20.487976,-19.429619
-0.413943,-0.415495,-20.301208,-19.510185
-0.413943,-0.415495,-20.524612,-20.151062
-0.413943,-0.415495,-20.326843,-19.927673
-0.413943,-0.415495,-19.777527,-20.473335
-0.413943,-0.415322,-19.795837,-20.074158
-0.413943,-0.415322,-20.132751,-20.308540
-0.413943,-0.415495,-20.264587,-19.894714
-0.413943,-0.415322,-19.872742,-20.044861
-0.413943,-0.415322,-20.286560,-19.836121
-0.413943,-0.415322,-20.392761,-19.561455
-0.413943,-0.415495,-20.059509,-20.202332
-0.413943,-0.415495,-19.949646,-20.231628
-0.413943,-0.415322,-20.341492,-19.982605
-0.413943,-0.415495,-20.638138,-19.656670
-0.413943,-0.415495,-20.297546,-19.594414
-0.413943,-0.415495,-20.561234,-19.631035
-0.413943,-0.415495,-20.455017,-19.649345
-0.413943,-0.415495,-20.202332,-19.894714
-0.413770,-0.415495,-19.967957,-19.766541
-0.413943,-0.415495,-20.447693,-20.140076
-0.413770,-0.415495,-19.759216,-19.993591
-0.413943,-0.415495,-19.934998,-19.565117
-0.413943,-0.415495,-20.348816,-19.748222
-0.413943,-0.415495,-19.967957,-20.066833
-0.413770,-0.415495,-20.129089,-19.792175
-0.413770,-0.415495,-20.385437,-19.345390
-0.413770,-0.415495,-20.227966,-20.041199
-0.413770,-0.415495,-20.740677,-19.382011
-0.413943,-0.415495,-19.781189,-19.729912
-0.413943,-0.415495,-19.704285,-20.052185
-0.413943,-0.415495,-19.956970,-20.147400
-0.413943,-0.415495,-20.198669,-19.931335
-0.413943,-0.415495,-19.777527,-20.140076
-0.413770,-0.415495,-19.810486,-19.748222
-0.413943,-0.415495,-19.934998,-19.488213
-0.413943,-0.415495,-20.660110,-19.524834
-0.413943,-0.415322,-20.184021,-19.715263
-0.413770,-0.415495,-20.301208,-20.103455
-0.413943,-0.415495,-20.279236,-19.872742
-0.413943,-0.415495,-20.154724,-20.044861
-0.413943,-0.415495,-19.784851,-20.290230
-0.413943,-0.415322,-19.213547,-19.737236
-0.413943,-0.415495,-19.517517,-19.568779
-0.413943,-0.415495,-20.275574,-19.653008
-0.413943,-0.415495,-19.535828,-20.198669
-0.413943,-0.415322,-20.085144,-20.729683
-0.413943,-0.415495,-20.253601,-19.843445
-0.413943,-0.415322,-19.396652,-20.037537
-0.413943,-0.415495,-19.513855,-19.784851
-0.414115,-0.415495,-20.081482,-19.942322
-0.413943,-0.415495,-19.865417,-19.986267
-0.414115,-0.415495,-20.165710,-19.744560
-0.413943,-0.415495,-20.198669,-20.066833
-0.414115,-0.415322,-20.019226,-20.132751
-0.414115,-0.415495,-19.858093,-20.451363
-0.414115,-0.415322,-20.264587,-20.107117
-0.414115,-0.415322,-19.916687,-19.806824
-0.414115,-0.415322,-19.418625,-20.033875
-0.414115,-0.415322,-19.960632,-20.096130
-0.414288,-0.415495,-19.554138,-19.905701
-0.414115,-0.415495,-19.433273,-19.960632
-0.414288,-0.415322,-19.806824,-20.066833
-0.414288,-0.415322,-19.942322,-20.015564
-0.414288,-0.415495,-20.066833,-19.854431
-0.414115,-0.415322,-19.806824,-19.909363
-0.414288,-0.415322,-19.891052,-20.473335
-0.414288,-0.415495,-19.956970,-20.140076
-0.414288,-0.415322,-20.476990,-20.238953
-0.414288,-0.415322,-19.499191,-19.902039
-0.414288,-0.415322,-20.052185,-19.880066
-0.414288,-0.415322,-20.184021,-19.806824
-0.414288,-0.415495,-20.096130,-19.737236
-0.414288,-0.415495,-20.209656,-19.799500
-0.414288,-0.415495,-20.667435,-19.620049
-0.414288,-0.415322,-20.722366,-19.554131
-0.414115,-0.415322,-20.187683,-20.099792
-0.414288,-0.415322,-20.601517,-19.927673
-0.414288,-0.415495,-20.451355,-19.956970
-0.414115,-0.415495,-20.766312,-19.759216
-0.414288,-0.415495,-20.748001,-19.693291
-0.414288,-0.415322,-19.880066,-19.766541
-0.414288,-0.415495,-19.997253,-20.165710
-0.414115,-0.415322,-19.978943,-19.367363
-0.414115,-0.415495,-20.055847,-19.986267
-0.414288,-0.415495,-19.400314,-19.854431
-0.414115,-0.415495,-20.129089,-20.290230
-0.414288,-0.415322,-19.865417,-19.674980
-0.414288,-0.415322,-19.953308,-20.118103
-0.414288,-0.415495,-20.649124,-19.598076
-0.414115,-0.415495,-20.466003,-19.989929
-0.414115,-0.415495,-20.220642,-19.766541
-0.414115,-0.415495,-19.762878,-20.264595
-0.414288,-0.415495,-19.978943,-19.960632
-0.414288,-0.415322,-20.495300,-19.887390
-0.414288,-0.415322,-19.872742,-20.004578
-0.414288,-0.415322,-20.088806,-20.367134
-0.414288,-0.415322,-20.140076,-19.674980
-0.414288,-0.415322,-20.129089,-20.052185
-0.414288,-0.415322,-19.546814,-19.019455
-0.414288,-0.415322,-20.085144,-19.748222
-0.414288,-0.415322,-20.260925,-19.546806
-0.414288,-0.415322,-19.975281,-19.685966
-0.414288,-0.415322,-19.506531,-19.682304
-0.414288,-0.415322,-20.063171,-19.532158
-0.414288,-0.415322,-19.587097,-19.740898
-0.414461,-0.415322,-19.524841,-20.041199
-0.414461,-0.415322,-20.253601,-20.063171
-0.414461,-0.415322,-19.858093,-19.978943
-0.414461,-0.415322,-19.751892,-19.945984
-0.414461,-0.415322,-19.978943,-19.806824
-0.414461,-0.415322,-19.729919,-19.356377
-0.414461,-0.415322,-19.755554,-19.821472
-0.414633,-0.415322,-19.700623,-20.143738
-0.414633,-0.415322,-20.085144,-19.499199
-0.414633,-0.415322,-19.070724,-20.275581
-0.414633,-0.415150,-19.605408,-20.107117
-0.414633,-0.415322,-19.513855,-20.154724
-0.414805,-0.415150,-19.579773,-19.524834
-0.414805,-0.415322,-19.096359,-20.044861
-0.414805,-0.415322,-19.634705,-20.088806
-0.414805,-0.415322,-19.638367,-19.568779
-0.414805,-0.415150,-19.327072,-19.436943
-0.414978,-0.415322,-19.385666,-19.777527
-0.414805,-0.415322,-19.034103,-20.074158
-0.414805,-0.415150,-19.722595,-19.821472
-0.414805,-0.415150,-19.557800,-20.184021
-0.414805,-0.415322,-20.004578,-19.740898
-0.414805,-0.415322,-20.110779,-19.707939
-0.414978,-0.415322,-20.359802,-19.898376
-0.414978,-0.415150,-20.392761,-20.092468
-0.414805,-0.415322,-20.063171,-19.480888
-0.414805,-0.415322,-20.513626,-19.828796
-0.414805,-0.415322,-20.425720,-19.220871
-0.414805,-0.415322,-20.396423,-19.828796
-0.414805,-0.415322,-20.791946,-20.367134
-0.414805,-0.415322,-20.026550,-19.649345
-0.414805,-0.415322,-20.041199,-20.110779
-0.414805,-0.415322,-20.209656,-20.085144
-0.414805,-0.415322,-19.956970,-20.187683
-0.414805,-0.415150,-20.619827,-19.532158
-0.414805,-0.415322,-20.085144,-19.806824
-0.414805,-0.415322,-19.579773,-20.231628
-0.414805,-0.415150,-19.546814,-19.418633
-0.414805,-0.415322,-20.103455,-19.795837
-0.414805,-0.415322,-20.132751,-19.755554
-0.414805,-0.415322,-19.828796,-20.019226
-0.414805,-0.415322,-19.858093,-20.326851
-0.414978,-0.415322,-19.806824,-19.612724
-0.414805,-0.415322,-19.832458,-19.272148
-0.414805,-0.415322,-20.491638,-20.004578
-0.414805,-0.415322,-19.378342,-20.268257
-0.414805,-0.415322,-19.825134,-19.495537
-0.414805,-0.415322,-19.949646,-19.532158
-0.414805,-0.415322,-19.634705,-20.297554
-0.414805,-0.415322,-20.059509,-20.205994
-0.414805,-0.415322,-20.693069,-19.733574
-0.414805,-0.415322,-19.978943,-19.653008
-0.414805,-0.415322,-20.162048,-19.905701
-0.414805,-0.415322,-19.865417,-19.942322
-0.414805,-0.415322,-19.539490,-20.623482
-0.414805,-0.415322,-19.513855,-19.989929
-0.414978,-0.415322,-19.422287,-20.231628
-0.414805,-0.415322,-19.806824,-19.510185
-0.414805,-0.415322,-19.858093,-19.858093
-0.414805,-0.415322,-20.268250,-19.982605
-0.414805,-0.415150,-19.872742,-19.828796
-0.414805,-0.415150,-20.096130,-19.953308
-0.414805,-0.415322,-20.337830,-19.751892
-0.414978,-0.415322,-19.839783,-20.004578
-0.414978,-0.415150,-19.737244,-19.349052
-0.414805,-0.415150,-19.623718,-19.693291
-0.414978,-0.415322,-19.924011,-20.374458
-0.414978,-0.415322,-19.261154,-19.967957
-0.414978,-0.415150,-19.993591,-19.682304
-0.414978,-0.415150,-19.363693,-19.704277
-0.414978,-0.415150,-19.755554,-20.359810
-0.414978,-0.415322,-19.949646,-20.107117
-0.414805,-0.415150,-19.704285,-19.620049
-0.414805,-0.415322,-20.890823,-18.975510
-0.414805,-0.415322,-19.806824,-19.964294
-0.414805,-0.415322,-20.209656,-20.162048
-0.414805,-0.415150,-19.839783,-20.480659
-0.414805,-0.415322,-19.517517,-20.096130
-0.414805,-0.415322,-19.909363,-19.795837
-0.414805,-0.415322,-19.429611,-19.755554
-0.414805,-0.415322,-19.850769,-20.652779
-0.414805,-0.415150,-19.499191,-19.762878
-0.414805,-0.415322,-19.206223,-19.634697
-0.414805,-0.415322,-19.620056,-20.055847
-0.414805,-0.415322,-20.264587,-20.213318
-0.414805,-0.415322,-20.216980,-19.660332
-0.414805,-0.415322,-20.037537,-19.792175
-0.414805,-0.415322,-20.286560,-19.803162
-0.414805,-0.415322,-19.737244,-19.568779
-0.414805,-0.415322,-20.118103,-19.667656
-0.414805,-0.415322,-19.847107,-19.869080
-0.414805,-0.415322,-19.400314,-19.594414
-0.414805,-0.415322,-19.693298,-20.495308
-0.414805,-0.415322,-19.956970,-20.154724
-0.414805,-0.415322,-20.074158,-19.623711
-0.414805,-0.415322,-19.502869,-19.301445
-0.414805,-0.415322,-20.737015,-20.103455
-0.414805,-0.415322,-19.685974,-20.378120
-0.414805,-0.415322,-19.755554,-20.147400
-0.414805,-0.415322,-19.748230,-19.865417
-0.414805,-0.415322,-19.759216,-19.565117
-0.414805,-0.415322,-19.557800,-19.876404
-0.414805,-0.415322,-19.843445,-20.136414
-0.414805,-0.415322,-19.803162,-20.520943
-0.414805,-0.415322,-19.480881,-19.945984
-0.414805,-0.415322,-19.748230,-20.044861
-0.414805,-0.415322,-19.770203,-19.620049
-0.414805,-0.415150,-19.495529,-19.978943
-0.414978,-0.415150,-19.557800,-19.572441
-0.414805,-0.415322,-20.052185,-19.645683
-0.414805,-0.415322,-19.880066,-20.520943
-0.414805,-0.415322,-19.616394,-20.242615
-0.414805,-0.415322,-20.059509,-19.620049
-0.414805,-0.415322,-20.348816,-19.850769
-0.414805,-0.415322,-19.832458,-19.338066
-0.414805,-0.415322,-19.568787,-19.825134
-0.414978,-0.415150,-19.664001,-20.528267
-0.414978,-0.415150,-19.806824,-20.436714
-0.414805,-0.415322,-20.143738,-19.905701
-0.414978,-0.415322,-19.290451,-19.788513
-0.414978,-0.415150,-19.433273,-20.780960
-0.414978,-0.415150,-19.532166,-20.231628
-0.414805,-0.415322,-19.898376,-20.616158
-0.414978,-0.415150,-19.546814,-19.627373
-0.414978,-0.415322,-19.949646,-19.682304
-0.414978,-0.415322,-20.099792,-19.880066
-0.414805,-0.415150,-19.748230,-19.792175
-0.414978,-0.415322,-20.165710,-19.956970
-0.414978,-0.415150,-20.330505,-19.755554
-0.414978,-0.415150,-19.825134,-19.949646
-0.414978,-0.415322,-19.751892,-19.429619
-0.414978,-0.415322,-20.293884,-19.887390
-0.414805,-0.415150,-20.345154,-19.283134
-0.414805,-0.415150,-19.554138,-19.601738
-0.414978,-0.415150,-20.085144,-19.631035
-0.414978,-0.415322,-20.392761,-20.000916
-0.414978,-0.415322,-20.136414,-20.231628
-0.414978,-0.415150,-19.964294,-19.850769
-0.414978,-0.415322,-20.433044,-19.645683
-0.414805,-0.415322,-20.055847,-20.249939
-0.414978,-0.415322,-20.205994,-19.499199
-0.414805,-0.415322,-19.524841,-19.389336
-0.414805,-0.415322,-20.000916,-19.832458
-0.414805,-0.415322,-19.989929,-19.206223
-0.414805,-0.415322,-19.956970,-20.096130
-0.414805,-0.415322,-20.143738,-19.817810
-0.414978,-0.415322,-20.473328,-20.352486
-0.414805,-0.415322,-19.634705,-19.891052
-0.414805,-0.415322,-19.407639,-19.360039
-0.414805,-0.415322,-19.876404,-19.913025
-0.414805,-0.415150,-19.598083,-20.195007
-0.414805,-0.415322,-19.722595,-19.755554
-0.414805,-0.415322,-19.715271,-19.532158
-0.414805,-0.415322,-19.425949,-19.704277
-0.414805,-0.415150,-19.543152,-19.927673
-0.414805,-0.415322,-19.722595,-19.601738
-0.414805,-0.415150,-19.711609,-19.715263
-0.414805,-0.415322,-19.696960,-19.451591
-0.414805,-0.415322,-20.081482,-19.429619
-0.414805,-0.415322,-19.521179,-20.125427
-0.414805,-0.415150,-20.055847,-19.803162
-0.414805,-0.415150,-19.850769,-19.938660
-0.414805,-0.415322,-19.781189,-19.934998
-0.414805,-0.415322,-20.334167,-19.986267
-0.414805,-0.415322,-20.022888,-19.854431
-0.414805,-0.415322,-19.953308,-20.359810
-0.414805,-0.415322,-20.363464,-19.429619
-0.414805,-0.415322,-19.297775,-19.638359
-0.414805,-0.415322,-19.444260,-20.195007
-0.414805,-0.415322,-19.349045,-20.330513
-0.414805,-0.415322,-19.334396,-20.066833
-0.414805,-0.415322,-19.788513,-19.814148
-0.414805,-0.415322,-19.407639,-19.532158
-0.414805,-0.415322,-19.788513,-19.858093
-0.414805,-0.415322,-19.685974,-19.803162
-0.414805,-0.415322,-19.272141,-19.491875
-0.414805,-0.415322,-19.843445,-19.795837
-0.414805,-0.415322,-19.744568,-19.773865
-0.414805,-0.415322,-20.187683,-20.044861
-0.414805,-0.415322,-19.499191,-19.689629
-0.414978,-0.415322,-19.642029,-19.565117
-0.414978,-0.415322,-19.836121,-19.400322
-0.414805,-0.415322,-19.220871,-19.887390
-0.414805,-0.415322,-19.583435,-19.821472
-0.414805,-0.415322,-20.103455,-19.927673
-0.414805,-0.415150,-20.063171,-19.528496
-0.414978,-0.415322,-19.612732,-20.176697
-0.414805,-0.415150,-19.810486,-19.876404
-0.414805,-0.415150,-19.781189,-20.392769
-0.414978,-0.415322,-19.572449,-19.828796
-0.414805,-0.415322,-20.594193,-20.015564
-0.414805,-0.415322,-20.429382,-20.271919
-0.414805,-0.415322,-19.616394,-19.916687
-0.414978,-0.415322,-19.316086,-19.517509
-0.414805,-0.415322,-19.642029,-20.081482
-0.414978,-0.415322,-20.630814,-19.832458
-0.414978,-0.415322,-20.652786,-19.883728
-0.414805,-0.415322,-19.524841,-19.678642
-0.414978,-0.415322,-19.664001,-19.784851
-0.414805,-0.415322,-19.634705,-19.447929
-0.414978,-0.415322,-20.202332,-19.711601
-0.414805,-0.415322,-20.498962,-20.000916
-0.414805,-0.415322,-20.242615,-19.956970
-0.414805,-0.415150,-20.444031,-19.891052
-0.414805,-0.415150,-20.348816,-19.880066
-0.414978,-0.415322,-19.012131,-19.945984
-0.414978,-0.415322,-19.374680,-20.356148
-0.414805,-0.415322,-19.989929,-20.466011
-0.414805,-0.415322,-20.381775,-20.389107
-0.414978,-0.415322,-20.308533,-20.103455
-0.414805,-0.415322,-19.770203,-19.704277
-0.414805,-0.415322,-20.334167,-19.938660
-0.414805,-0.415322,-19.861755,-19.323418
-0.414978,-0.415322,-19.799500,-19.891052
-0.414805,-0.415322,-19.891052,-20.535591
-0.414805,-0.415322,-19.847107,-20.022888
-0.414805,-0.415322,-20.037537,-19.913025
-0.414805,-0.415322,-20.066833,-20.107117
-0.414978,-0.415322,-19.649353,-19.920349
-0.414978,-0.415322,-19.667664,-19.546806
-0.414978,-0.415322,-19.385666,-19.674980
-0.414805,-0.415322,-20.224304,-19.989929
-0.414978,-0.415322,-19.931335,-19.689629
-0.414805,-0.415322,-19.631042,-19.814148
-0.414805,-0.415322,-20.685745,-20.348824
-0.414805,-0.415322,-20.154724,-20.114441
-0.414805,-0.415150,-19.854431,-19.620049
-0.414805,-0.415322,-19.693298,-19.777527
-0.414805,-0.415322,-19.656677,-20.506294
-0.414805,-0.415322,-19.052414,-19.902039
-0.414805,-0.415322,-19.305099,-19.674980
-0.414805,-0.415322,-20.191345,-19.788513
-0.414805,-0.415322,-19.876404,-20.063171
-0.414805,-0.415150,-19.590759,-19.916687
-0.414805,-0.415322,-20.063171,-19.898376
-0.414805,-0.415150,-20.107117,-20.220642
-0.414805,-0.415322,-20.044861,-20.125427
-0.414805,-0.415322,-19.722595,-20.455025
-0.414805,-0.415150,-20.315857,-20.191345
-0.414805,-0.415150,-19.821472,-20.136414
-0.414805,-0.415322,-19.810486,-19.700615
-0.414978,-0.415322,-19.674988,-19.953308
-0.414805,-0.415150,-19.462570,-19.696953
-0.414805,-0.415322,-19.488205,-19.612724
-0.414805,-0.415322,-19.799500,-20.312202
-0.414805,-0.415322,-19.649353,-19.722588
-0.414805,-0.415322,-19.876404,-19.235519
-0.414805,-0.415322,-19.931335,-20.070496
-0.414805,-0.415322,-19.850769,-19.572441
-0.414805,-0.415322,-19.902039,-19.685966
-0.414805,-0.415322,-20.260925,-19.696953
-0.414805,-0.415322,-20.337830,-20.037537
-0.414805,-0.415322,-19.949646,-19.784851
-0.414805,-0.415322,-20.022888,-19.334404
-0.414805,-0.415322,-20.154724,-20.385445
-0.414805,-0.415322,-19.565125,-19.920349
-0.414805,-0.415322,-19.491867,-20.213318
-0.414805,-0.415150,-19.664001,-20.041199
-0.414805,-0.415322,-19.956970,-19.649345
-0.414805,-0.415322,-20.293884,-19.733574
-0.414805,-0.415322,-20.326843,-20.081482
-0.414805,-0.415322,-20.019226,-20.315865
-0.414805,-0.415322,-19.964294,-19.839783
-0.414805,-0.415322,-19.989929,-20.242615
-0.414805,-0.415322,-20.000916,-19.825134
-0.414805,-0.415322,-20.081482,-19.755554
-0.414805,-0.415150,-19.707947,-19.916687
-0.414805,-0.415322,-20.260925,-20.195007
-0.414805,-0.415322,-20.400085,-19.942322
-0.414805,-0.415322,-20.641800,-20.308540
-0.414805,-0.415322,-20.030212,-20.447701
-0.414805,-0.415322,-19.524841,-19.938660
-0.414805,-0.415322,-19.949646,-19.356377
-0.414805,-0.415322,-19.535828,-19.817810
-0.414805,-0.415150,-19.389328,-20.231628
-0.414805,-0.415322,-19.909363,-20.154724
-0.414805,-0.415322,-19.707947,-20.081482
-0.414805,-0.415322,-19.605408,-19.693291
-0.414805,-0.415322,-19.744568,-20.766312
-0.414805,-0.415322,-19.850769,-20.418404
-0.414805,-0.415322,-19.924011,-19.565117
-0.414805,-0.415322,-19.418625,-20.059509
-0.414805,-0.415322,-20.341492,-19.667656
-0.414805,-0.415322,-19.814148,-19.605400
-0.414805,-0.415322,-19.924011,-19.795837
-0.414805,-0.415150,-19.982605,-19.682304
-0.414805,-0.415322,-20.282898,-19.740898
-0.414805,-0.415322,-20.074158,-19.854431
-0.414805,-0.415322,-19.927673,-19.469902
-0.414805,-0.415322,-20.136414,-19.788513
