I0,I1,I2,I3
-0.427257,-0.429446,-19.400314,-19.660332
-0.427257,-0.429446,-20.066833,-19.330742
-0.427257,-0.429446,-20.015564,-19.385674
-0.427257,-0.429446,-19.729919,-19.129318
-0.427257,-0.429446,-19.759216,-19.345390
-0.427257,-0.429446,-19.678650,-19.546806
-0.427257,-0.429446,-19.209885,-19.279472
-0.427257,-0.429446,-20.370789,-19.360039
-0.427257,-0.429446,-20.048523,-19.132980
-0.427257,-0.429446,-19.777527,-19.279472
-0.427257,-0.429446,-19.810486,-19.561455
-0.427257,-0.429446,-20.191345,-19.770203
-0.427257,-0.429446,-20.041199,-19.001144
-0.427257,-0.429446,-20.476990,-18.876633
-0.427257,-0.429446,-19.861755,-19.524834
-0.427257,-0.429446,-19.891052,-20.081482
-0.427257,-0.429446,-19.627380,-19.414970
-0.427257,-0.429446,-20.015564,-19.623711
-0.427257,-0.429446,-19.997253,-18.964523
-0.427257,-0.429446,-19.642029,-19.034103
-0.427257,-0.429446,-19.905701,-19.491875
-0.427257,-0.429446,-20.092468,-19.268486
-0.427257,-0.429446,-20.096130,-19.217209
-0.427088,-0.429446,-19.909363,-18.587318
-0.427257,-0.429446,-19.795837,-19.382011
-0.427257,-0.429446,-20.784622,-19.502861
-0.427257,-0.429446,-19.268478,-19.125656
-0.427257,-0.429446,-18.818039,-19.242844
-0.427257,-0.429446,-19.913025,-19.455254
-0.427257,-0.429446,-19.539490,-19.817810
-0.427257,-0.429446,-20.030212,-19.843445
-0.427425,-0.429446,-19.685974,-18.799728
-0.427257,-0.429446,-20.044861,-19.154953
-0.427425,-0.429446,-19.766541,-19.327080
-0.427257,-0.429446,-20.257263,-19.338066
-0.427257,-0.429446,-20.143738,-18.730141
-0.427257,-0.429446,-20.249939,-19.312431
-0.427257,-0.429446,-20.495300,-19.206223
-0.427257,-0.429446,-20.092468,-19.107346
-0.427257,-0.429446,-19.616394,-19.250175
-0.427257,-0.429446,-19.250168,-19.345390
-0.427257,-0.429446,-19.916687,-19.861755
-0.427425,-0.429446,-19.821472,-19.462578
-0.427257,-0.429278,-19.363693,-19.821472
-0.427425,-0.429446,-19.674988,-19.499199
-0.427425,-0.429446,-19.799500,-19.788513
-0.427425,-0.429446,-19.462570,-19.220871
-0.427425,-0.429446,-19.103683,-19.546806
-0.427425,-0.429446,-19.462570,-19.330742
-0.427425,-0.429446,-20.011902,-19.228195
-0.427425,-0.429278,-19.733582,-19.209885
-0.427425,-0.429446,-19.715271,-19.195236
-0.427425,-0.429446,-19.250168,-19.352715
-0.427257,-0.429446,-19.942322,-18.916916
-0.427425,-0.429446,-19.755554,-19.612724
-0.427425,-0.429446,-20.033875,-19.067062
-0.427257,-0.429446,-19.817810,-19.411308
-0.427425,-0.429446,-19.305099,-19.378349
-0.427425,-0.429446,-19.978943,-19.154953
-0.427257,-0.429446,-20.224304,-19.352715
-0.427257,-0.429446,-20.055847,-19.389336
-0.427425,-0.429446,-20.048523,-19.407646
-0.427257,-0.429446,-19.707947,-19.693291
-0.427257,-0.429446,-19.374680,-19.382011
-0.427425,-0.429446,-20.491638,-19.649345
-0.427257,-0.429446,-19.707947,-19.107346
-0.427257,-0.429446,-20.136414,-20.000916
-0.427425,-0.429278,-20.414734,-19.674980
-0.427257,-0.429446,-19.891052,-19.902039
-0.427425,-0.429446,-20.213318,-19.524834
-0.427257,-0.429446,-19.576111,-19.374687
-0.427425,-0.429446,-19.850769,-18.920578
-0.427425,-0.429446,-19.587097,-19.154953
-0.427257,-0.429446,-19.770203,-19.543144
-0.427425,-0.429446,-19.894714,-19.554131
-0.427425,-0.429446,-19.781189,-18.924240
-0.427425,-0.429446,-19.847107,-19.502861
-0.427425,-0.429446,-19.836121,-18.704506
-0.427425,-0.429446,-19.349045,-19.268486
-0.427425,-0.429446,-19.740906,-19.037766
-0.427425,-0.429446,-19.418625,-19.316093
-0.427425,-0.429446,-20.008240,-19.814148
-0.427425,-0.429446,-19.748230,-19.184250
-0.427425,-0.429446,-19.803162,-19.389336
-0.427425,-0.429446,-20.396423,-19.550468
-0.427425,-0.429446,-19.554138,-19.400322
-0.427425,-0.429446,-19.762878,-19.620049
-0.427425,-0.429446,-20.806595,-19.425957
-0.427425,-0.429446,-20.202332,-19.715263
-0.427425,-0.429446,-19.942322,-19.330742
-0.427425,-0.429446,-19.667664,-19.462578
-0.427425,-0.429446,-19.653015,-19.371025
-0.427257,-0.429446,-19.656677,-19.821472
-0.427425,-0.429446,-20.341492,-19.473564
-0.427425,-0.429446,-19.759216,-18.576332
-0.427425,-0.429446,-19.784851,-19.323418
-0.427425,-0.429446,-20.396423,-19.089035
-0.427425,-0.429446,-19.989929,-19.026779
-0.427425,-0.429446,-19.865417,-19.517509
-0.427257,-0.429446,-20.330505,-19.085373
-0.427257,-0.429446,-19.605408,-19.480888
-0.427425,-0.429446,-19.693298,-19.059738
-0.427425,-0.429446,-19.715271,-19.246506
-0.427257,-0.429446,-20.561234,-19.403984
-0.427257,-0.429446,-20.147400,-19.751892
-0.427257,-0.429446,-20.590530,-19.455254
-0.427257,-0.429446,-20.436707,-19.030441
-0.427257,-0.429446,-20.444031,-19.154953
-0.427257,-0.429446,-19.916687,-19.334404
-0.427257,-0.429446,-20.616165,-19.360039
-0.427257,-0.429446,-20.227966,-19.129318
-0.427257,-0.429446,-19.455246,-19.180588
-0.427257,-0.429446,-20.411072,-19.257500
-0.427257,-0.429446,-20.184021,-19.444267
-0.427257,-0.429446,-19.704285,-18.766769
-0.427257,-0.429446,-20.297546,-19.550468
-0.427257,-0.429446,-19.993591,-19.989929
-0.427257,-0.429446,-19.627380,-19.967957
-0.427257,-0.429446,-19.436935,-19.279472
-0.427257,-0.429446,-19.609070,-18.924240
-0.427257,-0.429446,-19.671326,-19.707939
-0.427257,-0.429446,-19.059738,-18.979172
-0.427257,-0.429446,-19.521179,-18.913254
-0.427257,-0.429446,-20.052185,-19.228195
-0.427257,-0.429446,-19.894714,-19.513847
-0.427257,-0.429446,-20.249939,-19.726250
-0.427257,-0.429446,-20.246277,-19.400322
-0.427257,-0.429446,-20.099792,-19.620049
-0.427257,-0.429446,-19.861755,-19.063400
-0.427257,-0.429446,-19.414963,-19.517509
-0.427257,-0.429446,-19.539490,-19.880066
-0.427257,-0.429446,-19.620056,-19.026779
-0.427088,-0.429446,-19.814148,-19.279472
-0.427257,-0.429446,-20.293884,-19.689629
-0.427257,-0.429446,-20.000916,-19.718925
-0.427257,-0.429446,-19.656677,-19.737236
-0.427257,-0.429446,-19.696960,-18.803391
-0.427257,-0.429446,-20.063171,-19.469902
-0.427257,-0.429446,-19.997253,-18.836349
-0.427257,-0.429446,-19.568787,-18.400551
-0.427257,-0.429446,-19.330734,-19.070724
-0.427257,-0.429446,-20.000916,-19.195236
-0.427257,-0.429446,-20.286560,-19.308769
-0.427257,-0.429446,-19.696960,-19.191574
-0.427257,-0.429446,-19.934998,-19.327080
-0.427257,-0.429446,-19.949646,-19.316093
-0.427257,-0.429446,-19.660339,-19.089035
-0.427257,-0.429446,-19.858093,-19.466240
-0.427257,-0.429446,-20.107117,-18.814377
-0.427257,-0.429446,-19.451584,-19.213547
-0.427257,-0.429446,-20.253601,-19.041428
-0.427257,-0.429446,-19.986267,-19.173264
-0.427257,-0.429446,-20.169373,-19.700615
-0.427257,-0.429446,-19.869080,-19.660332
-0.427257,-0.429446,-19.934998,-19.290459
-0.427257,-0.429446,-20.030212,-18.378578
-0.427257,-0.429446,-20.389099,-19.114670
-0.427257,-0.429446,-20.074158,-19.960632
-0.427257,-0.429446,-19.682312,-18.869308
-0.427257,-0.429446,-19.777527,-19.524834
-0.427257,-0.429446,-20.594193,-19.385674
-0.427257,-0.429446,-19.499191,-19.517509
-0.427257,-0.429446,-19.198898,-19.059738
-0.427257,-0.429446,-19.953308,-19.733574
-0.427257,-0.429446,-20.008240,-19.206223
-0.427425,-0.429446,-20.030212,-19.308769
-0.427257,-0.429446,-19.858093,-19.052414
-0.427257,-0.429446,-19.913025,-19.037766
-0.427257,-0.429446,-20.015564,-19.740898
-0.427257,-0.429446,-19.180588,-19.740898
-0.427257,-0.429446,-19.323410,-18.979172
-0.427257,-0.429446,-20.121765,-18.997482
-0.427257,-0.429446,-19.576111,-19.385674
-0.427257,-0.429446,-19.543152,-19.997253
-0.427257,-0.429446,-19.766541,-19.008469
-0.427257,-0.429446,-19.561462,-19.565117
-0.427257,-0.429446,-20.594193,-19.605400
-0.427257,-0.429446,-20.436707,-19.103683
-0.427257,-0.429446,-20.140076,-19.517509
-0.427257,-0.429446,-20.015564,-19.407646
-0.427257,-0.429446,-20.246277,-19.653008
-0.427257,-0.429446,-19.367355,-19.524834
-0.427257,-0.429446,-20.011902,-19.781189
-0.427425,-0.429446,-20.103455,-19.495537
-0.427257,-0.429446,-19.733582,-19.817810
-0.427257,-0.429446,-19.854431,-19.085373
-0.427257,-0.429446,-20.070496,-19.173264
-0.427257,-0.429446,-19.971619,-18.861984
-0.427257,-0.429446,-20.147400,-18.634926
-0.427257,-0.429446,-20.586868,-18.818039
-0.427257,-0.429446,-20.337830,-19.176926
-0.427257,-0.429446,-19.843445,-19.495537
-0.427257,-0.429446,-20.667435,-19.114670
-0.427257,-0.429446,-19.916687,-19.121994
-0.427257,-0.429446,-19.902039,-19.253838
-0.427257,-0.429446,-20.114441,-19.316093
-0.427257,-0.429446,-19.561462,-19.795837
-0.427257,-0.429446,-19.718933,-20.037537
-0.427257,-0.429446,-19.656677,-19.656670
-0.427257,-0.429446,-19.891052,-19.590752
-0.427257,-0.429446,-20.268250,-19.308769
-0.427257,-0.429446,-20.176697,-19.795837
-0.427257,-0.429446,-20.498962,-19.466240
-0.427257,-0.429446,-20.085144,-19.825134
-0.427257,-0.429446,-20.575882,-18.759445
-0.427257,-0.429446,-19.722595,-18.781418
-0.427257,-0.429446,-19.385666,-19.466240
-0.427257,-0.429446,-20.235291,-19.473564
-0.427257,-0.429446,-19.993591,-18.938889
-0.427257,-0.429446,-20.290222,-19.286797
-0.427257,-0.429446,-19.905701,-19.301445
-0.427257,-0.429446,-19.755554,-19.795837
-0.427257,-0.429446,-19.755554,-19.477226
-0.427257,-0.429446,-19.751892,-19.151291
-0.427257,-0.429446,-20.220642,-19.539482
-0.427257,-0.429446,-20.246277,-19.568779
-0.427257,-0.429446,-19.902039,-19.627373
-0.427257,-0.429446,-19.898376,-19.579765
-0.427257,-0.429446,-20.561234,-19.378349
-0.427257,-0.429446,-20.337830,-19.913025
-0.427257,-0.429446,-20.326843,-19.440605
-0.427257,-0.429446,-19.920349,-19.250175
-0.427257,-0.429446,-20.195007,-18.968185
-0.427257,-0.429446,-19.100021,-18.631264
-0.427257,-0.429446,-20.015564,-19.059738
-0.427257,-0.429446,-20.480652,-19.469902
-0.427257,-0.429446,-19.700623,-18.942551
-0.427257,-0.429446,-19.268478,-19.451591
-0.427257,-0.429446,-19.656677,-19.814148
-0.427257,-0.429446,-20.008240,-18.902267
-0.427257,-0.429446,-19.934998,-18.752121
-0.427257,-0.429446,-20.136414,-19.184250
-0.427257,-0.429446,-20.835892,-19.883728
-0.427257,-0.429446,-19.825134,-19.056076
-0.427257,-0.429446,-19.891052,-18.916916
-0.427257,-0.429446,-19.400314,-19.316093
-0.427257,-0.429446,-20.063171,-19.839783
-0.427257,-0.429446,-20.509964,-19.213547
-0.427257,-0.429446,-20.140076,-19.143967
-0.427257,-0.429446,-19.766541,-19.283134
-0.427088,-0.429446,-19.297775,-19.924011
-0.427257,-0.429446,-20.055847,-19.418633
-0.427257,-0.429446,-19.843445,-19.579765
-0.427257,-0.429446,-19.880066,-19.261162
-0.427257,-0.429446,-19.261154,-19.371025
-0.427257,-0.429446,-19.997253,-19.231857
-0.427257,-0.429446,-20.136414,-18.957199
-0.427257,-0.429446,-20.070496,-19.506523
-0.427257,-0.429446,-19.755554,-19.506523
-0.427257,-0.429446,-19.579773,-19.535820
-0.427257,-0.429446,-19.696960,-19.696953
-0.427257,-0.429446,-20.033875,-20.143738
-0.427257,-0.429446,-19.843445,-19.074387
-0.427257,-0.429446,-20.044861,-18.840012
-0.427257,-0.429446,-19.685974,-19.118332
-0.427257,-0.429446,-20.191345,-19.832458
-0.427257,-0.429446,-19.609070,-19.642021
-0.427257,-0.429446,-20.744339,-19.729912
-0.427257,-0.429446,-20.011902,-19.092697
-0.427257,-0.429446,-20.224304,-19.872742
-0.427257,-0.429446,-20.011902,-19.733574
-0.427257,-0.429446,-19.704285,-19.400322
-0.427257,-0.429446,-20.015564,-19.986267
-0.427257,-0.429446,-19.902039,-19.360039
-0.427257,-0.429446,-20.297546,-18.990158
-0.427257,-0.429446,-19.902039,-18.814377
-0.427257,-0.429446,-20.216980,-19.656670
-0.427257,-0.429446,-20.498962,-19.385674
-0.427257,-0.429446,-20.077820,-19.693291
-0.427257,-0.429446,-19.587097,-19.268486
-0.427257,-0.429446,-19.770203,-19.656670
-0.427257,-0.429446,-18.872971,-20.107117
-0.427257,-0.429446,-19.700623,-19.729912
-0.427257,-0.429446,-20.216980,-19.327080
-0.427257,-0.429446,-19.718933,-18.814377
-0.427257,-0.429446,-20.433044,-19.048752
-0.427257,-0.429446,-19.913025,-19.363701
-0.427257,-0.429446,-19.905701,-19.480888
-0.427257,-0.429446,-19.590759,-18.671547
-0.427257,-0.429446,-19.909363,-19.396660
-0.427257,-0.429446,-20.015564,-19.513847
-0.427257,-0.429446,-20.044861,-19.008469
-0.427257,-0.429446,-20.070496,-19.385674
-0.427257,-0.429446,-19.905701,-19.609062
-0.427257,-0.429446,-20.081482,-19.187912
-0.427257,-0.429446,-19.755554,-19.660332
-0.427257,-0.429446,-20.872513,-19.594414
-0.427088,-0.429446,-19.817810,-19.469902
-0.427257,-0.429446,-19.854431,-19.667656
-0.427257,-0.429446,-19.601746,-19.312431
-0.427088,-0.429446,-20.125427,-19.649345
-0.427088,-0.429446,-20.337830,-20.407417
-0.427257,-0.429446,-20.253601,-19.784851
-0.427257,-0.429446,-19.938660,-19.272148
-0.427257,-0.429446,-19.986267,-19.078049
-0.427257,-0.429446,-20.227966,-19.231857
-0.427088,-0.429446,-20.099792,-19.737236
-0.427257,-0.429446,-20.081482,-19.557793
-0.427257,-0.429446,-20.466003,-19.934998
-0.427088,-0.429446,-20.143738,-19.063400
-0.427257,-0.429446,-20.070496,-19.213547
-0.427088,-0.429446,-19.781189,-19.012131
-0.427088,-0.429446,-19.975281,-19.257500
-0.427088,-0.429446,-20.370789,-19.934998
-0.427088,-0.429446,-20.301208,-19.466240
-0.427088,-0.429446,-19.118332,-19.089035
-0.427088,-0.429446,-20.004578,-18.964523
-0.427088,-0.429446,-20.019226,-18.953537
-0.427088,-0.429446,-19.323410,-19.209885
-0.427088,-0.429446,-19.674988,-19.286797
-0.427088,-0.429446,-19.272141,-19.074387
-0.427088,-0.429446,-19.817810,-19.250175
-0.427088,-0.429446,-20.279236,-19.938660
-0.427088,-0.429446,-20.074158,-19.294121
-0.427088,-0.429446,-19.770203,-19.458916
-0.427088,-0.429446,-20.070496,-19.631035
-0.427088,-0.429446,-20.224304,-19.715263
-0.427088,-0.429446,-20.260925,-20.074158
-0.427088,-0.429446,-19.693298,-18.986496
-0.427088,-0.429446,-19.334396,-18.872971
-0.427088,-0.429446,-19.887390,-19.140305
-0.427088,-0.429446,-20.286560,-19.067062
-0.427088,-0.429446,-20.326843,-18.741127
-0.427088,-0.429446,-19.557800,-19.916687
-0.427088,-0.429446,-20.407410,-19.349052
-0.427088,-0.429446,-20.374451,-19.524834
-0.427088,-0.429446,-19.975281,-19.305107
-0.427088,-0.429446,-20.348816,-19.231857
-0.427088,-0.429446,-19.565125,-18.968185
-0.427088,-0.429446,-19.715271,-19.572441
-0.427088,-0.429446,-19.722595,-19.473564
-0.426919,-0.429446,-20.319519,-18.810715
-0.427088,-0.429446,-20.345154,-18.916916
-0.427088,-0.429446,-20.004578,-19.074387
-0.427088,-0.429446,-20.213318,-18.825363
-0.427088,-0.429446,-19.220871,-19.242844
-0.427088,-0.429446,-19.502869,-19.165939
-0.427088,-0.429446,-19.480881,-19.506523
-0.427088,-0.429446,-19.920349,-19.546806
-0.427088,-0.429446,-20.246277,-19.678642
-0.427088,-0.429446,-20.396423,-20.253609
-0.427088,-0.429446,-19.828796,-19.612724
-0.427088,-0.429446,-20.008240,-19.100021
-0.426919,-0.429446,-19.583435,-19.491875
-0.426919,-0.429446,-20.096130,-19.667656
-0.427088,-0.429446,-20.268250,-19.477226
-0.427088,-0.429446,-19.814148,-18.982834
-0.427088,-0.429446,-19.667664,-20.191345
-0.427088,-0.429446,-19.953308,-19.971619
-0.427088,-0.429446,-19.949646,-19.378349
-0.427088,-0.429446,-19.891052,-19.341728
-0.427088,-0.429446,-19.934998,-19.030441
-0.427088,-0.429446,-20.085144,-18.752121
-0.427088,-0.429446,-20.605179,-19.209885
-0.427088,-0.429446,-20.107117,-18.902267
-0.426919,-0.429446,-20.572220,-19.165939
-0.426919,-0.429446,-19.729919,-19.371025
-0.426919,-0.429446,-19.945984,-19.158615
-0.426919,-0.429446,-20.169373,-18.905930
-0.426919,-0.429446,-20.176697,-19.777527
-0.426919,-0.429446,-20.081482,-19.674980
-0.426919,-0.429446,-20.209656,-19.209885
-0.426919,-0.429446,-19.674988,-19.685966
-0.427088,-0.429446,-19.433273,-19.905701
-0.427088,-0.429446,-19.620056,-19.722588
-0.427088,-0.429446,-20.308533,-19.100021
-0.427088,-0.429446,-20.125427,-19.656670
-0.427088,-0.429446,-20.147400,-19.902039
-0.427088,-0.429446,-19.770203,-19.682304
-0.427088,-0.429446,-19.938660,-19.242844
-0.427088,-0.429446,-20.257263,-19.092697
-0.427088,-0.429446,-20.297546,-19.543144
-0.427088,-0.429446,-19.784851,-19.700615
-0.426919,-0.429446,-19.682312,-18.741127
-0.427088,-0.429446,-20.187683,-19.125656
-0.427088,-0.429446,-20.638138,-19.440605
-0.427088,-0.429446,-20.077820,-19.195236
-0.426919,-0.429446,-19.737244,-18.829025
-0.427088,-0.429446,-19.843445,-19.125656
-0.427088,-0.429446,-20.231628,-19.294121
-0.427088,-0.429446,-19.993591,-19.858093
-0.427088,-0.429446,-19.799500,-19.726250
-0.426919,-0.429446,-20.162048,-19.770203
-0.427088,-0.429446,-20.293884,-19.543144
-0.426919,-0.429446,-19.854431,-19.338066
-0.426919,-0.429446,-20.378113,-19.711601
-0.426919,-0.429446,-20.125427,-19.451591
-0.426919,-0.429446,-20.044861,-19.707939
-0.426919,-0.429446,-20.140076,-19.374687
-0.426919,-0.429446,-20.198669,-18.858322
-0.426919,-0.429446,-20.173035,-19.477226
-0.426919,-0.429446,-19.967957,-19.737236
-0.426919,-0.429446,-20.055847,-19.598076
-0.426919,-0.429446,-20.162048,-18.730141
-0.426919,-0.429446,-19.762878,-19.180588
-0.426919,-0.429446,-19.869080,-19.209885
-0.426919,-0.429446,-20.041199,-19.235519
-0.426919,-0.429446,-19.213547,-18.931564
-0.426919,-0.429446,-19.880066,-19.587090
-0.426919,-0.429446,-19.795837,-19.517509
-0.426919,-0.429446,-20.264587,-19.078049
-0.426919,-0.429446,-19.960632,-19.715263
-0.426919,-0.429446,-20.857864,-18.883957
-0.426919,-0.429446,-20.520950,-19.279472
-0.426919,-0.429446,-19.931335,-19.854431
-0.426919,-0.429446,-19.773865,-19.909363
-0.426919,-0.429446,-20.411072,-19.037766
-0.426919,-0.429446,-20.140076,-18.847336
-0.426750,-0.429446,-20.411072,-18.645912
-0.426750,-0.429446,-20.304871,-19.363701
-0.426750,-0.429446,-20.000916,-19.316093
-0.426750,-0.429446,-19.971619,-19.176926
-0.426581,-0.429446,-20.480652,-19.579765
-0.426750,-0.429446,-20.751663,-19.206223
-0.426581,-0.429446,-20.857864,-19.081711
-0.426581,-0.429446,-20.385437,-18.986496
-0.426581,-0.429446,-19.916687,-19.561455
-0.426581,-0.429446,-20.059509,-19.535820
-0.426581,-0.429446,-19.766541,-19.411308
-0.426581,-0.429446,-20.271912,-19.334404
-0.426581,-0.429446,-19.865417,-19.667656
-0.426581,-0.429446,-19.634705,-19.264824
-0.426581,-0.429446,-19.722595,-19.154953
-0.426581,-0.429446,-20.235291,-19.524834
-0.426581,-0.429446,-20.264587,-19.114670
-0.426581,-0.429446,-19.960632,-19.550468
-0.426581,-0.429446,-20.220642,-19.297783
-0.426413,-0.429446,-20.202332,-19.506523
-0.426581,-0.429446,-20.323181,-19.707939
-0.426413,-0.429446,-20.334167,-19.264824
-0.426413,-0.429446,-20.260925,-19.784851
-0.426581,-0.429446,-20.414734,-19.557793
-0.426413,-0.429446,-20.542923,-19.550468
-0.426413,-0.429446,-20.319519,-19.627373
-0.426413,-0.429446,-20.378113,-19.378349
-0.426413,-0.429446,-19.806824,-19.499199
-0.426413,-0.429446,-20.129089,-19.107346
-0.426413,-0.429446,-19.927673,-19.656670
-0.426413,-0.429446,-20.052185,-19.605400
-0.426413,-0.429446,-19.828796,-19.121994
-0.426413,-0.429446,-20.462341,-19.129318
-0.426413,-0.429446,-20.433044,-19.572441
-0.426413,-0.429446,-20.176697,-18.891281
-0.426413,-0.429446,-20.821243,-19.634697
-0.426413,-0.429446,-20.374451,-19.231857
-0.426413,-0.429446,-20.330505,-19.085373
-0.426413,-0.429446,-20.184021,-19.663994
-0.426413,-0.429446,-19.722595,-19.506523
-0.426413,-0.429446,-20.184021,-19.649345
-0.426413,-0.429446,-20.191345,-19.118332
-0.426413,-0.429446,-20.542923,-18.997482
