I0,I1,I2,I3
-0.372175,-0.375704,-22.044403,-21.2314
-0.372175,-0.375519,-21.824677,-21.553673
-0.372175,-0.375519,-21.718475,-21.370567
-0.372175,-0.375519,-21.806366,-21.656212
-0.372175,-0.375704,-21.810028,-21.597618
-0.372175,-0.375704,-21.685516,-21.370567
-0.372175,-0.375519,-21.198441,-21.46212
-0.372175,-0.375519,-21.473099,-20.960403
-0.372175,-0.375519,-21.571991,-21.158157
-0.372175,-0.375519,-21.945526,-20.729683
-0.372175,-0.375519,-21.363235,-21.370567
-0.372175,-0.375519,-22.861069,-21.279015
-0.372175,-0.375519,-22.139618,-21.465782
-0.372175,-0.375519,-22.275116,-21.619591
-0.372175,-0.375519,-21.703827,-21.714806
-0.372175,-0.375519,-22.630356,-21.553673
-0.372175,-0.375519,-22.249481,-21.073929
-0.372175,-0.375704,-21.366898,-20.912796
-0.372175,-0.375519,-21.842987,-21.528038
-0.372175,-0.375519,-22.341034,-21.744102
-0.372175,-0.375519,-22.249481,-20.685738
-0.372175,-0.375519,-21.780731,-21.366905
-0.372175,-0.375519,-21.451126,-21.227737
-0.372175,-0.375519,-22.494843,-21.564659
-0.372175,-0.375519,-21.93454,-21.425499
-0.372175,-0.375334,-22.275116,-21.425499
-0.372175,-0.375519,-21.868622,-21.39254
-0.372175,-0.375334,-21.344925,-21.300987
-0.372175,-0.375334,-21.681854,-21.213089
-0.372175,-0.375334,-20.964066,-21.103226
-0.372175,-0.375334,-21.564667,-20.993362
-0.372175,-0.375334,-21.615936,-21.469444
-0.372362,-0.375519,-21.333939,-21.18013
-0.372362,-0.375334,-21.729462,-21.033646
-0.372175,-0.375519,-21.842987,-21.755096
-0.372362,-0.375519,-21.758759,-21.300987
-0.372175,-0.375334,-21.451126,-21.648888
-0.372175,-0.375334,-22.09201,-21.176468
-0.372362,-0.375334,-21.495071,-22.048065
-0.372362,-0.375334,-21.901581,-21.681847
-0.372362,-0.375149,-22.070038,-21.403526
-0.372362,-0.375149,-21.832001,-21.227737
-0.372362,-0.375149,-21.718475,-21.246048
-0.372175,-0.375334,-21.974823,-21.275352
-0.372362,-0.375334,-21.817352,-21.088577
-0.372175,-0.375149,-21.476761,-21.044632
-0.372175,-0.375149,-21.31929,-21.656212
-0.372175,-0.375149,-21.846649,-21.183792
-0.372175,-0.375149,-21.568329,-21.656212
-0.372175,-0.375149,-21.224075,-22.176239
-0.372175,-0.375149,-21.05928,-22.205536
-0.372362,-0.375149,-21.198441,-22.205536
-0.372362,-0.374963,-21.93454,-21.923553
-0.372362,-0.374963,-22.14328,-21.824677
-0.372362,-0.374963,-21.956512,-21.557335
-0.372362,-0.374963,-21.919891,-21.051956
-0.372362,-0.374963,-21.835663,-21.293663
-0.372362,-0.374963,-22.330048,-21.703819
-0.372175,-0.374963,-21.832001,-21.81369
-0.372175,-0.374963,-22.267792,-21.216751
-0.372175,-0.374778,-21.799042,-21.590294
-0.372175,-0.374963,-22.190887,-22.161591
-0.372175,-0.374778,-21.385208,-21.802704
-0.372175,-0.374778,-21.271683,-21.564659
-0.372175,-0.374778,-21.733124,-21.264366
-0.372175,-0.374778,-21.832001,-22.062714
-0.372175,-0.374778,-21.502411,-21.264366
-0.372175,-0.374778,-22.40329,-21.5317
-0.372175,-0.374778,-21.714813,-20.883499
-0.372175,-0.374778,-21.766083,-21.073929
-0.372175,-0.374778,-22.128632,-21.667198
-0.372175,-0.374592,-22.916,-22.146942
-0.372175,-0.374592,-21.670868,-22.198212
-0.372175,-0.374592,-21.495071,-21.491417
-0.372175,-0.374778,-22.048065,-21.729454
-0.372175,-0.374592,-21.696503,-21.762421
-0.372175,-0.374592,-21.806366,-21.853973
-0.372175,-0.374592,-21.271683,-21.681847
-0.372362,-0.374592,-21.784393,-21.634239
-0.372362,-0.374592,-21.139847,-21.24971
-0.372362,-0.374592,-21.81369,-21.674522
-0.372362,-0.374592,-21.681854,-21.264366
-0.372362,-0.374592,-22.234833,-21.414513
-0.372175,-0.374592,-22.033417,-21.714806
-0.372175,-0.374592,-21.938202,-22.289772
-0.372362,-0.374592,-21.872284,-21.821014
-0.372175,-0.374592,-22.055389,-21.447472
-0.372175,-0.374592,-21.648895,-21.363243
-0.372362,-0.374592,-21.897919,-21.436485
-0.372175,-0.374407,-22.176239,-21.385216
-0.372175,-0.374407,-22.19455,-21.762421
-0.372175,-0.374407,-22.037079,-21.773407
-0.372175,-0.374407,-21.824677,-21.612267
-0.372175,-0.374407,-21.546356,-21.86496
-0.372175,-0.374407,-21.941864,-21.919891
-0.372175,-0.374407,-21.407181,-22.121307
-0.372175,-0.374407,-21.817352,-21.615929
-0.372175,-0.374407,-21.392532,-21.125198
-0.372175,-0.374407,-21.593964,-21.454796
-0.372175,-0.374407,-21.733124,-20.799271
-0.372175,-0.374407,-21.802704,-21.678185
-0.372175,-0.374407,-22.157928,-21.648888
-0.372175,-0.374407,-22.384979,-21.535362
-0.372175,-0.374407,-21.630585,-21.784393
-0.372175,-0.374221,-22.165253,-21.407188
-0.372362,-0.374407,-22.564438,-21.550011
-0.372175,-0.374407,-21.539032,-21.842987
-0.372175,-0.374407,-21.897919,-21.257042
-0.372175,-0.374221,-22.223846,-21.916229
-0.372175,-0.374407,-22.19455,-21.495079
-0.372175,-0.374407,-22.102997,-21.344933
-0.372175,-0.374407,-21.626923,-22.0737
-0.372362,-0.374407,-21.652557,-22.000458
-0.372175,-0.374407,-21.451126,-21.901581
-0.372175,-0.374221,-21.967499,-21.374229
-0.372175,-0.374407,-22.139618,-21.663536
-0.372362,-0.374407,-21.777069,-21.766083
-0.372362,-0.374221,-22.21286,-21.209427
-0.372175,-0.374221,-21.861298,-21.136185
-0.372175,-0.374407,-22.051727,-21.810028
-0.372175,-0.374407,-21.396194,-21.421837
-0.372175,-0.374407,-21.912567,-21.297325
-0.372175,-0.374221,-22.146942,-22.02243
-0.372175,-0.374221,-21.810028,-21.615929
-0.372175,-0.374407,-22.095673,-21.154495
-0.372175,-0.374407,-22.179901,-21.088577
-0.372175,-0.374221,-21.670868,-21.27169
-0.372175,-0.374221,-21.579315,-21.941864
-0.372362,-0.374221,-21.79538,-21.755096
-0.372362,-0.374221,-21.524384,-20.861526
-0.372175,-0.374221,-21.546356,-21.432823
-0.372175,-0.374221,-21.659882,-21.381554
-0.372175,-0.374407,-21.45845,-21.996796
-0.372175,-0.374407,-22.09201,-21.729454
-0.372175,-0.374407,-22.000458,-21.912567
-0.372175,-0.374221,-21.645233,-21.39254
-0.372175,-0.374221,-21.502411,-21.656212
-0.372175,-0.374221,-21.938202,-21.802704
-0.372175,-0.374221,-22.121307,-21.648888
-0.372175,-0.374221,-22.015106,-21.60128
-0.372175,-0.374221,-21.495071,-22.033417
-0.372175,-0.374221,-21.711151,-21.268028
-0.372175,-0.374221,-22.070038,-21.718468
-0.372175,-0.374221,-21.777069,-21.46212
-0.372175,-0.374221,-21.670868,-21.095901
-0.372175,-0.374221,-21.509735,-21.908905
-0.372175,-0.374221,-21.634247,-21.458458
-0.372175,-0.374221,-22.461884,-21.326622
-0.372175,-0.374221,-22.513168,-21.297325
-0.372175,-0.374221,-21.700165,-21.169144
-0.372175,-0.374221,-22.124969,-21.88327
-0.372175,-0.374221,-21.399857,-21.319298
-0.372175,-0.374221,-21.333939,-21.58297
-0.372175,-0.374221,-21.86496,-21.279015
-0.372175,-0.374221,-21.905243,-21.729454
-0.372175,-0.374036,-21.60495,-22.392311
-0.372175,-0.374221,-22.048065,-21.678185
-0.372175,-0.374221,-21.996796,-21.209427
-0.372175,-0.374221,-21.132523,-21.132523
-0.372175,-0.374221,-21.571991,-21.114212
-0.372175,-0.374221,-21.714813,-21.692833
-0.372175,-0.374036,-21.542694,-22.253151
-0.372175,-0.374221,-21.766083,-21.586632
-0.372175,-0.374221,-21.582977,-21.707481
-0.372175,-0.374221,-21.941864,-21.34127
-0.372175,-0.374221,-21.279007,-21.784393
-0.372175,-0.374221,-21.93454,-21.700157
-0.372175,-0.374221,-22.165253,-21.886932
-0.372175,-0.374221,-21.868622,-21.608604
-0.372175,-0.374221,-21.901581,-21.568321
-0.372175,-0.374221,-22.055389,-21.908905
-0.372175,-0.374221,-22.110321,-21.689171
-0.372175,-0.374036,-21.718475,-21.235062
-0.372175,-0.374221,-21.484085,-21.86496
-0.372175,-0.374221,-21.971161,-20.846878
-0.372175,-0.374221,-21.619598,-21.194778
-0.372175,-0.374221,-21.436478,-21.762421
-0.372175,-0.374221,-21.824677,-21.235062
-0.372175,-0.374221,-21.839325,-21.817352
-0.372175,-0.374221,-21.333939,-21.491417
-0.372175,-0.374036,-21.930878,-20.938431
-0.372175,-0.374036,-21.890594,-20.9897
-0.372175,-0.374221,-22.161591,-21.681847
-0.372175,-0.374221,-21.011673,-21.901581
-0.372175,-0.374036,-22.066376,-21.410851
-0.372175,-0.374036,-22.099335,-21.982147
-0.372175,-0.374221,-21.088577,-21.502403
-0.372175,-0.374221,-20.748001,-21.216751
-0.372175,-0.374221,-21.092239,-21.458458
-0.372175,-0.374221,-21.886932,-22.205536
-0.372175,-0.374221,-21.095901,-21.663536
-0.372175,-0.374221,-21.348587,-21.546349
-0.372175,-0.374036,-21.842987,-21.788055
-0.372175,-0.374221,-21.615936,-21.051956
-0.372175,-0.374221,-21.531708,-21.158157
-0.372175,-0.374036,-21.901581,-21.238724
-0.372175,-0.374221,-21.718475,-21.557335
-0.372175,-0.374036,-21.685516,-21.564659
-0.372175,-0.374221,-21.938202,-21.282677
-0.372175,-0.374221,-21.513397,-21.132523
-0.372175,-0.374036,-22.040741,-21.495079
-0.371989,-0.374221,-21.528046,-21.418175
-0.371989,-0.374036,-22.593735,-21.949188
-0.372175,-0.374221,-21.95285,-21.86496
-0.372175,-0.374036,-21.227737,-21.32296
-0.372175,-0.374036,-21.597626,-21.191116
-0.372175,-0.374221,-22.311737,-22.051727
-0.372175,-0.374036,-21.484085,-21.509727
-0.372175,-0.374036,-22.135956,-21.436485
-0.372175,-0.374036,-21.502411,-21.436485
-0.372175,-0.374036,-21.451126,-21.784393
-0.372175,-0.374036,-21.901581,-21.619591
-0.372175,-0.374221,-21.989471,-21.597618
-0.372175,-0.374036,-22.095673,-21.004349
-0.372175,-0.374036,-22.297089,-21.546349
-0.372175,-0.374221,-22.088348,-21.777069
-0.372175,-0.374221,-21.897919,-20.931107
-0.372175,-0.374036,-22.227509,-21.333946
-0.372175,-0.374221,-21.45845,-21.919891
-0.372175,-0.374036,-21.908905,-21.465782
-0.372175,-0.374036,-21.853973,-21.418175
-0.372175,-0.374221,-21.289993,-22.084686
-0.372175,-0.374036,-21.187454,-21.227737
-0.372175,-0.374036,-21.615936,-20.572212
-0.372175,-0.374221,-22.02243,-21.304649
-0.372175,-0.374036,-22.190887,-21.989471
-0.372175,-0.374221,-21.612274,-21.326622
-0.372175,-0.374221,-21.769745,-21.066605
-0.372175,-0.374036,-21.502411,-21.645226
-0.372175,-0.374036,-21.473099,-21.092239
-0.372175,-0.374036,-21.392532,-21.755096
-0.372175,-0.374221,-21.681854,-22.088348
-0.372175,-0.374036,-21.777069,-21.381554
-0.372175,-0.374036,-21.7258,-21.297325
-0.372175,-0.374036,-21.557343,-21.242386
-0.372175,-0.374221,-21.927216,-21.132523
-0.372175,-0.374221,-22.015106,-21.777069
-0.372175,-0.374036,-22.055389,-21.337608
-0.372175,-0.374221,-21.176468,-22.172577
-0.372175,-0.374036,-21.7258,-21.689171
-0.372175,-0.374036,-21.561005,-21.799042
-0.372175,-0.374036,-22.35202,-21.18013
-0.372175,-0.374221,-21.927216,-21.579308
-0.372175,-0.374036,-21.37056,-21.260704
-0.372175,-0.374036,-21.513397,-21.72213
-0.372175,-0.374036,-21.886932,-21.39254
-0.372175,-0.374036,-21.824677,-20.476997
-0.372175,-0.374036,-21.502411,-21.663536
-0.372175,-0.374036,-21.832001,-21.879608
-0.372175,-0.374036,-21.568329,-21.806366
-0.372175,-0.374221,-21.842987,-21.667198
-0.372175,-0.374036,-22.081024,-21.216751
-0.372175,-0.374221,-21.897919,-21.403526
-0.372175,-0.374036,-22.187225,-21.72213
-0.372175,-0.374036,-21.480423,-21.480431
-0.372175,-0.374036,-21.659882,-21.927216
-0.372175,-0.374221,-21.601288,-21.282677
-0.372175,-0.374036,-21.286331,-21.377892
-0.372175,-0.374036,-21.95285,-21.506065
-0.372175,-0.374221,-21.311966,-21.084915
-0.372175,-0.374036,-21.777069,-21.780731
-0.372175,-0.374036,-22.113983,-21.714806
-0.372175,-0.374036,-21.974823,-21.487755
-0.372175,-0.374221,-21.209427,-21.436485
-0.372362,-0.374221,-21.652557,-21.055618
-0.372362,-0.374221,-21.60495,-21.509727
-0.372362,-0.374221,-21.7258,-21.363243
-0.372362,-0.374036,-21.963837,-21.447472
-0.372362,-0.374221,-21.839325,-21.985809
-0.372175,-0.374221,-21.908905,-21.487755
-0.372362,-0.374221,-21.945526,-21.377892
-0.372362,-0.374221,-22.051727,-21.432823
-0.372362,-0.374221,-21.652557,-21.099564
-0.372362,-0.374221,-21.202103,-21.714806
-0.372362,-0.374221,-21.374222,-21.121536
-0.372175,-0.374036,-21.469437,-21.67086
-0.372362,-0.374036,-22.040741,-22.040741
-0.372175,-0.374036,-21.963837,-21.487755
-0.372362,-0.374036,-21.571991,-22.278786
-0.372362,-0.374036,-21.286331,-22.135956
-0.372175,-0.374036,-21.542694,-21.194778
-0.372175,-0.374036,-21.663544,-21.46212
-0.372175,-0.374036,-22.02243,-21.476768
-0.372175,-0.374036,-21.79538,-21.758759
-0.372175,-0.374036,-22.128632,-21.67086
-0.372175,-0.374221,-22.286102,-21.615929
-0.372175,-0.374036,-21.93454,-21.956512
-0.372175,-0.374036,-22.256805,-21.762421
-0.372175,-0.374036,-21.985809,-21.121536
-0.372175,-0.374036,-21.418167,-21.150833
-0.372175,-0.374036,-21.315628,-21.099564
-0.372175,-0.374036,-22.381317,-21.590294
-0.372175,-0.374036,-22.048065,-20.960403
-0.371989,-0.374036,-22.018768,-21.304649
-0.372175,-0.374036,-21.593964,-21.747765
-0.371989,-0.374221,-21.678192,-22.033417
-0.372175,-0.374221,-21.817352,-22.40696
-0.371989,-0.374036,-21.520721,-21.51339
-0.371989,-0.374036,-21.557343,-21.619591
-0.371989,-0.374036,-21.626923,-21.641563
-0.371989,-0.374036,-22.205536,-21.381554
-0.371989,-0.374036,-22.315399,-21.506065
-0.371989,-0.374036,-21.901581,-21.941864
-0.371989,-0.374036,-21.95285,-21.498741
-0.371989,-0.374036,-22.293427,-20.964066
-0.371989,-0.374036,-22.381317,-21.238724
-0.371989,-0.374036,-22.088348,-21.700157
-0.371803,-0.374036,-21.960175,-22.037079
-0.371803,-0.374036,-21.626923,-22.02243
-0.371803,-0.374221,-22.590073,-21.381554
-0.371803,-0.374036,-22.326385,-21.337608
-0.371803,-0.374036,-21.707489,-21.150833
-0.371803,-0.374036,-22.319061,-21.216751
-0.371803,-0.374036,-21.919891,-22.011444
-0.371803,-0.374221,-21.963837,-22.018768
-0.371616,-0.374036,-21.872284,-21.535362
-0.371616,-0.374221,-22.249481,-21.344933
-0.371616,-0.374221,-22.161591,-21.374229
-0.371616,-0.374036,-21.985809,-21.290001
-0.371616,-0.374221,-22.710922,-21.476768
-0.371429,-0.374036,-22.546127,-21.044632
-0.371616,-0.374221,-21.630585,-21.648888
-0.371429,-0.374036,-22.029755,-21.667198
-0.371429,-0.374221,-22.198212,-21.484093
-0.371429,-0.374036,-22.198212,-21.304649
-0.371429,-0.374036,-21.960175,-21.480431
-0.371429,-0.374036,-22.201874,-21.407188
-0.371429,-0.374221,-22.037079,-21.905243
-0.371429,-0.374036,-22.531479,-21.593956
-0.371429,-0.374221,-22.461884,-21.802704
-0.371243,-0.374036,-22.19455,-21.788055
-0.371429,-0.374221,-21.886932,-21.506065
-0.371243,-0.374036,-21.788055,-21.355919
-0.371243,-0.374221,-22.026093,-21.333946
-0.371243,-0.374036,-21.886932,-21.066605
-0.371429,-0.374036,-21.366898,-21.143509
-0.371243,-0.374036,-21.659882,-21.524376
-0.371243,-0.374036,-21.498734,-22.557106
-0.371429,-0.374036,-21.872284,-21.44381
-0.371243,-0.374221,-22.062714,-22.044403
-0.371243,-0.374036,-22.278778,-21.916229
-0.371243,-0.374036,-22.560776,-21.703819
-0.371243,-0.374036,-22.231171,-21.612267
-0.371243,-0.374221,-22.524155,-21.619591
-0.371243,-0.374221,-21.886932,-21.60128
-0.371056,-0.374036,-22.176239,-21.517052
-0.371243,-0.374221,-21.747772,-21.597618
-0.371243,-0.374221,-21.857635,-22.128632
-0.371243,-0.374036,-22.458221,-21.528038
-0.371243,-0.374036,-21.780731,-21.996796
-0.371056,-0.374036,-21.978485,-21.304649
-0.371056,-0.374221,-22.245819,-21.67086
-0.371056,-0.374221,-21.945526,-21.51339
-0.371056,-0.374221,-21.799042,-21.436485
-0.371056,-0.374221,-22.575424,-21.073929
-0.371056,-0.374221,-22.308075,-21.319298
-0.371056,-0.374221,-22.242157,-21.696495
-0.371056,-0.374221,-21.498734,-21.344933
-0.371056,-0.374221,-21.762421,-21.711143
-0.371056,-0.374221,-21.79538,-22.099335
-0.371056,-0.374221,-21.890594,-21.930878
-0.371056,-0.374221,-22.102997,-22.070038
-0.371056,-0.374221,-21.579315,-21.67086
-0.371056,-0.374221,-22.765854,-21.74044
-0.370869,-0.374221,-22.19455,-21.055618
-0.370869,-0.374221,-22.150604,-20.718697
-0.370869,-0.374221,-22.062714,-20.92012
-0.370869,-0.374221,-22.242157,-21.282677
-0.370869,-0.374221,-22.286102,-21.183792
-0.370869,-0.374221,-22.483856,-21.476768
-0.370869,-0.374221,-22.718246,-22.037079
-0.370869,-0.374221,-21.912567,-21.484093
-0.370869,-0.374221,-22.190887,-21.333946
-0.370682,-0.374221,-22.09201,-21.51339
-0.370869,-0.374221,-22.304413,-21.58297
-0.370682,-0.374221,-22.406952,-21.751434
-0.370682,-0.374221,-22.220184,-21.403526
-0.370682,-0.374221,-22.388641,-21.733116
-0.370682,-0.374221,-21.967499,-20.967728
-0.370682,-0.374221,-22.75853,-21.44381
-0.370682,-0.374221,-22.135956,-21.711143
-0.370682,-0.374221,-22.297089,-21.74044
-0.370682,-0.374221,-22.586411,-21.39254
-0.370682,-0.374221,-22.61937,-21.425499
-0.370682,-0.374221,-21.971161,-21.352257
-0.370496,-0.374221,-22.61937,-21.553673
-0.370496,-0.374221,-22.981918,-21.744102
-0.370496,-0.374221,-22.337372,-21.326622
-0.370496,-0.374221,-22.520493,-22.139618
-0.370309,-0.374221,-22.773178,-21.139847
-0.370309,-0.374221,-23.113754,-21.901581
-0.370309,-0.374221,-22.941635,-21.810028
-0.370309,-0.374221,-22.564438,-20.817581
-0.370309,-0.374221,-22.527817,-21.586632
-0.370309,-0.374221,-22.106659,-21.593956
-0.370309,-0.374221,-22.146942,-21.454796
-0.370309,-0.374221,-22.051727,-22.018768
-0.370121,-0.374221,-22.377655,-21.469444
-0.370121,-0.374221,-22.641342,-20.795609
-0.370121,-0.374221,-22.458221,-20.949417
-0.370121,-0.374221,-22.498505,-21.817352
-0.370121,-0.374221,-21.86496,-21.46212
-0.370121,-0.374221,-22.187225,-21.377892
-0.370121,-0.374221,-22.227509,-20.953079
-0.370121,-0.374221,-22.641342,-21.681847
-0.370121,-0.374221,-22.070038,-21.612267
-0.369934,-0.374036,-22.220184,-21.615929
-0.369934,-0.374221,-21.949188,-22.154266
-0.369934,-0.374221,-22.524155,-21.165482
-0.369934,-0.374221,-22.099335,-21.077591
-0.369934,-0.374221,-22.535141,-21.084915
-0.369934,-0.374036,-22.5681,-21.32296
-0.369934,-0.374221,-22.135956,-21.506065
-0.369934,-0.374221,-22.4216,-21.103226
-0.369934,-0.374221,-21.916229,-21.707481
-0.369747,-0.374221,-22.395966,-21.235062
-0.369934,-0.374221,-22.439911,-21.143509
-0.369934,-0.374221,-21.799042,-20.85054
-0.369747,-0.374221,-21.747772,-21.560997
-0.369747,-0.374221,-21.736786,-21.491417
-0.369934,-0.374221,-22.355682,-21.755096
-0.369934,-0.374221,-22.015106,-21.32296
-0.369747,-0.374221,-22.674301,-21.095901
-0.369747,-0.374221,-22.626694,-22.000458
-0.369747,-0.374221,-22.645004,-22.366676
-0.369747,-0.374221,-22.875717,-21.579308
-0.369747,-0.374221,-22.725571,-21.912567
-0.369747,-0.374221,-22.326385,-21.172806
-0.369747,-0.374221,-22.535141,-21.370567
-0.369747,-0.374221,-22.579086,-21.205765
-0.369747,-0.374407,-22.128632,-21.681847
-0.369747,-0.374407,-22.070038,-20.912796
-0.369747,-0.374407,-22.09201,-20.912796
-0.369747,-0.374407,-21.341263,-21.326622
-0.369747,-0.374407,-22.286102,-21.571983
-0.369747,-0.374407,-22.399628,-21.74044
-0.369747,-0.374407,-22.055389,-20.861526
-0.369747,-0.374407,-22.14328,-21.359581
-0.369747,-0.374407,-21.996796,-21.304649
-0.369747,-0.374407,-21.901581,-21.502403
-0.369747,-0.374407,-21.81369,-21.377892
-0.369747,-0.374407,-21.842987,-21.440147
-0.369747,-0.374407,-22.113983,-21.897919
-0.369747,-0.374407,-22.00412,-21.487755
-0.369747,-0.374407,-22.428925,-21.802704
-0.36956,-0.374221,-22.879379,-21.546349
-0.36956,-0.374221,-22.937973,-21.758759
-0.36956,-0.374221,-22.791489,-21.476768
-0.36956,-0.374221,-23.351791,-22.02243
-0.36956,-0.374221,-22.98558,-21.861298
-0.369373,-0.374221,-22.366669,-21.692833
-0.369373,-0.374221,-23.230942,-21.718468
-0.369373,-0.374221,-22.674301,-20.704048
-0.369185,-0.374221,-22.795151,-21.242386
-0.369185,-0.374221,-23.165024,-21.612267
-0.369185,-0.374221,-23.069809,-21.037308
-0.368998,-0.374221,-22.604721,-21.473106
-0.368998,-0.374221,-22.978256,-21.597618
-0.368998,-0.374221,-22.696274,-21.396202
-0.368998,-0.374221,-22.359344,-21.978485
-0.36881,-0.374221,-22.21286,-21.758759
-0.368998,-0.374221,-22.381317,-21.454796
-0.368998,-0.374221,-22.179901,-20.799271
-0.36881,-0.374221,-22.509506,-21.993134
-0.36881,-0.374221,-22.502182,-21.634239
-0.36881,-0.374221,-22.209198,-21.429161
-0.368998,-0.374221,-22.026093,-22.015106
-0.368998,-0.374221,-22.450897,-21.60128
-0.368998,-0.374221,-22.458221,-21.692833
-0.368998,-0.374221,-22.923325,-21.773407
-0.368998,-0.374221,-22.223846,-21.656212
-0.368998,-0.374221,-21.410843,-21.86496
-0.368998,-0.374221,-22.253143,-21.27169
-0.368998,-0.374221,-22.70726,-22.132294
-0.368998,-0.374221,-22.373993,-21.692833
-0.368998,-0.374221,-22.267792,-21.286339
-0.368998,-0.374221,-22.267792,-21.780731
-0.368998,-0.374221,-22.549789,-22.110321
-0.36881,-0.374221,-22.417938,-21.34127
-0.36881,-0.374221,-22.626694,-21.407188
-0.368998,-0.374221,-22.454559,-21.824677
-0.368998,-0.374221,-22.132294,-21.817352
-0.36881,-0.374221,-22.68895,-21.209427
-0.36881,-0.374221,-22.458221,-21.407188
-0.36881,-0.374221,-22.586411,-21.2314
-0.368998,-0.374221,-22.674301,-21.084915
-0.368998,-0.374221,-22.861069,-22.037079
-0.368998,-0.374221,-22.725571,-21.927216
-0.36881,-0.374221,-22.754868,-21.202103
-0.36881,-0.374221,-22.604721,-20.857864
-0.36881,-0.374221,-22.322723,-21.879608
-0.36881,-0.374221,-22.388641,-21.916229
-0.36881,-0.374221,-22.198212,-21.751434
-0.368998,-0.374221,-21.993134,-22.14328
-0.368998,-0.374221,-21.154495,-21.65255
-0.368998,-0.374221,-21.45845,-21.27169
-0.368998,-0.374221,-22.198212,-21.282677
-0.369185,-0.374221,-21.751434,-21.711143
-0.369185,-0.374221,-21.927216,-21.286339
-0.369185,-0.374221,-22.124969,-21.465782
-0.369185,-0.374221,-22.608383,-22.311745
-0.369185,-0.374036,-22.00412,-21.751434
-0.369185,-0.374221,-21.377884,-21.257042
-0.369185,-0.374221,-21.714813,-21.2314
-0.369185,-0.374221,-22.341034,-21.945526
-0.369185,-0.374221,-22.227509,-21.440147
-0.369185,-0.374221,-22.795151,-21.821014
-0.369185,-0.374221,-22.088348,-21.681847
-0.369185,-0.374221,-22.443573,-21.213089
-0.369185,-0.374221,-21.967499,-20.9897
-0.369185,-0.374221,-22.703598,-21.487755
-0.369373,-0.374221,-22.286102,-21.300987
-0.369185,-0.374221,-22.062714,-22.099335
-0.369373,-0.374036,-21.60495,-22.326393
-0.369373,-0.374036,-21.575653,-21.121536
-0.369373,-0.374036,-22.311737,-21.553673
-0.369373,-0.374036,-22.428925,-21.93454
-0.369373,-0.374036,-22.062714,-21.39254
-0.369373,-0.374036,-21.751434,-21.502403
-0.369373,-0.374036,-21.326614,-21.447472
-0.369373,-0.374036,-21.905243,-21.560997
-0.36956,-0.374036,-22.483856,-21.916229
-0.36956,-0.374036,-22.469208,-22.824448
-0.36956,-0.374036,-21.799042,-21.689171
-0.36956,-0.374036,-22.106659,-21.414513
-0.36956,-0.374036,-21.755096,-21.685509
-0.36956,-0.374036,-21.667206,-21.685509
-0.36956,-0.374036,-22.326385,-21.348595
-0.369747,-0.374036,-21.916229,-21.733116
-0.369747,-0.37385,-22.00412,-21.268028
-0.369747,-0.374036,-22.469208,-21.751434
-0.369747,-0.374036,-22.26413,-21.853973
